Timestamp,Gesture,Id,X_fft,Y_fft,Z_fft,Up,Down,Left,Right,Shuffle,Circle
20241103010152562,circle,1,1.5824561403508768,1.5139318885448914,19.717948717948715,0,0,0,0,0,1
20241103010152562,circle,1,5.165392518947627,9.511628192996538,4.713490559339811,0,0,0,0,0,1
20241103010152562,circle,1,11.614201377821368,4.65931445054031,11.994529441954212,0,0,0,0,0,1
20241103010152562,circle,1,15.675558194497489,10.471815100038048,16.073471788198837,0,0,0,0,0,1
20241103010152562,circle,1,7.473095736329705,5.821593004405725,8.571569679521442,0,0,0,0,0,1
20241103010152562,circle,1,4.28300435732765,2.8433367075694997,1.6807240383192437,0,0,0,0,0,1
20241103010152562,circle,1,7.147671681956045,5.009632531319767,2.4907948316452826,0,0,0,0,0,1
20241103010152562,circle,1,1.801479535363073,2.125755426983903,1.9860400634819013,0,0,0,0,0,1
20241103010152562,circle,1,2.9957847019966617,0.6789150439121456,1.5322476492069883,0,0,0,0,0,1
20241103010152562,circle,1,3.327816705001449,1.0374453073397132,0.08666211379548512,0,0,0,0,0,1
20241103010152562,circle,1,0.2693959613809508,0.22932138041244599,0.5768812076017926,0,0,0,0,0,1
20241103010152562,circle,1,0.7781696866443971,0.7625596017177292,1.300992324141238,0,0,0,0,0,1
20241103010152562,circle,1,0.554616728112515,1.3035445438778146,1.5807059164335873,0,0,0,0,0,1
20241103010152562,circle,1,1.3941298250836907,1.510003264701397,1.2566138309383255,0,0,0,0,0,1
20241103010152562,circle,1,1.0987142043466671,1.6801207538340526,0.27597990954408835,0,0,0,0,0,1
20241103010152562,circle,1,0.9859040417960686,2.2391812146236125,0.3687322750561528,0,0,0,0,0,1
20241103010152562,circle,1,1.8242316577439939,3.168064422733454,0.5869203790315013,0,0,0,0,0,1
20241103010152562,circle,1,0.9691910235717428,2.894448408264032,3.1187102823964645,0,0,0,0,0,1
20241103010152562,circle,1,1.530630439185827,2.0274193998780494,4.9489526627953255,0,0,0,0,0,1
20241103010152562,circle,1,1.5820451169643357,2.2050885276133823,1.2501572540035113,0,0,0,0,0,1
20241103010152562,circle,1,0.5731886669236023,1.3985516721126485,0.7784851884071197,0,0,0,0,0,1
20241103010152562,circle,1,1.3236686591702325,1.7454741881087772,2.0414621402022113,0,0,0,0,0,1
20241103010152562,circle,1,0.8393402732730645,1.851862359836709,2.0226359134982204,0,0,0,0,0,1
20241103010152562,circle,1,1.1751109357391933,2.3132812436900108,0.7951679226928328,0,0,0,0,0,1
20241103010152562,circle,1,1.436720728572204,2.0365108308389965,1.476117579341113,0,0,0,0,0,1
20241103010152562,circle,1,0.612794067530667,1.6221285339182918,0.17955500007508518,0,0,0,0,0,1
20241103010152562,circle,1,0.7223824471555393,2.014067122502054,1.1961633385500237,0,0,0,0,0,1
20241103010152562,circle,1,0.8143771055293001,1.8570565378790842,1.0881351766706429,0,0,0,0,0,1
20241103010152562,circle,1,0.17535059203181502,0.7927325934134918,0.8140380640195509,0,0,0,0,0,1
20241103010152562,circle,1,0.5599497825639905,1.4545569578676287,0.7183324103129076,0,0,0,0,0,1
20241103010152562,circle,1,0.5433585617419243,1.3873231695662085,0.42521939691016875,0,0,0,0,0,1
20241103010152562,circle,1,0.5286564939883277,1.166969651759282,0.2506753081106075,0,0,0,0,0,1
20241103010152562,circle,1,0.26146229588256953,0.42774551237866765,0.7812879032718617,0,0,0,0,0,1
20241103010152562,circle,1,0.3594165637918249,1.134225497965729,0.40982677347402874,0,0,0,0,0,1
20241103010152562,circle,1,0.4550860606487199,0.5593834213089218,0.047036853244689626,0,0,0,0,0,1
20241103010152562,circle,1,0.24867136606992413,0.5148179996125586,0.1976062526388264,0,0,0,0,0,1
20241103010152562,circle,1,0.08731505028095862,0.5908946939024502,0.14427661024922286,0,0,0,0,0,1
20241103010152562,circle,1,0.3701895690809732,0.45482185365816136,0.3585121351640295,0,0,0,0,0,1
20241103010152562,circle,1,0.3701895690809732,0.4548218536581616,0.3585121351640289,0,0,0,0,0,1
20241103010152562,circle,1,0.0873150502809587,0.5908946939024502,0.14427661024922286,0,0,0,0,0,1
20241103010152562,circle,1,0.2486713660699251,0.5148179996125593,0.19760625263882547,0,0,0,0,0,1
20241103010152562,circle,1,0.45508606064871987,0.5593834213089226,0.047036853244688356,0,0,0,0,0,1
20241103010152562,circle,1,0.35941656379182596,1.1342254979657294,0.40982677347402824,0,0,0,0,0,1
20241103010152562,circle,1,0.26146229588256986,0.42774551237866754,0.7812879032718626,0,0,0,0,0,1
20241103010152562,circle,1,0.5286564939883284,1.1669696517592818,0.2506753081106072,0,0,0,0,0,1
20241103010152562,circle,1,0.5433585617419243,1.3873231695662085,0.42521939691016875,0,0,0,0,0,1
20241103010152562,circle,1,0.5599497825639899,1.4545569578676285,0.7183324103129067,0,0,0,0,0,1
20241103010152562,circle,1,0.17535059203181474,0.7927325934134921,0.8140380640195508,0,0,0,0,0,1
20241103010152562,circle,1,0.8143771055293006,1.857056537879084,1.0881351766706422,0,0,0,0,0,1
20241103010152562,circle,1,0.722382447155539,2.014067122502054,1.1961633385500243,0,0,0,0,0,1
20241103010306498,circle,10,0.6383838383838384,2.547290116896919,11.248756218905472,0,0,0,0,0,1
20241103010306498,circle,10,1.23459412593011,7.151210593902109,0.6394997255154853,0,0,0,0,0,1
20241103010306498,circle,10,8.436830407114481,4.775148748665039,5.843008632368535,0,0,0,0,0,1
20241103010306498,circle,10,14.643432709827623,3.8872829706432923,9.972454258094306,0,0,0,0,0,1
20241103010306498,circle,10,10.68222586565176,5.132964089323597,8.10417424492787,0,0,0,0,0,1
20241103010306498,circle,10,4.359296338789203,4.186276446707817,4.1858987439518325,0,0,0,0,0,1
20241103010306498,circle,10,4.242792558631715,3.9334678711614313,1.8192411223558058,0,0,0,0,0,1
20241103010306498,circle,10,2.5022112831047383,2.870085853022403,2.154521402260607,0,0,0,0,0,1
20241103010306498,circle,10,2.1911244934922776,1.4129060004971394,1.3075266308217002,0,0,0,0,0,1
20241103010306498,circle,10,2.2287893261847387,2.6410489831971047,0.6470950340104663,0,0,0,0,0,1
20241103010306498,circle,10,2.639735867364044,3.6816798584147756,2.1491157361904274,0,0,0,0,0,1
20241103010306498,circle,10,1.812862644601792,3.5213925536048043,2.6642539947857764,0,0,0,0,0,1
20241103010306498,circle,10,0.8002299060061859,2.464653934684477,0.7640809279486303,0,0,0,0,0,1
20241103010306498,circle,10,0.20611801139795438,1.2729819511067022,2.5104753258754586,0,0,0,0,0,1
20241103010306498,circle,10,0.5347431811848664,1.3116449130472396,1.4370189401723814,0,0,0,0,0,1
20241103010306498,circle,10,0.4924329935683994,2.0279070773040453,2.275607110612714,0,0,0,0,0,1
20241103010306498,circle,10,1.4988595051109683,2.1398040234790683,2.549533717628308,0,0,0,0,0,1
20241103010306498,circle,10,0.9366830535560229,0.28058806542152637,0.504026480611941,0,0,0,0,0,1
20241103010306498,circle,10,0.7994177093384923,0.3686318856710997,1.7435228476241231,0,0,0,0,0,1
20241103010306498,circle,10,0.9609351154490952,0.9958369199308809,1.8416150927191448,0,0,0,0,0,1
20241103010306498,circle,10,0.7605707175665888,1.1505310589236528,1.7059922470492839,0,0,0,0,0,1
20241103010306498,circle,10,0.5190032279056382,1.2022862957437632,1.3075777833132418,0,0,0,0,0,1
20241103010306498,circle,10,0.21083817885952374,1.4148824755771032,1.8389948592443974,0,0,0,0,0,1
20241103010306498,circle,10,0.3271876851526932,1.4880256004935828,1.0642986085212955,0,0,0,0,0,1
20241103010306498,circle,10,0.2767417447005475,1.0208427790619858,1.799916577417586,0,0,0,0,0,1
20241103010306498,circle,10,0.3569957993578801,1.1209120928052725,1.7234427220979158,0,0,0,0,0,1
20241103010306498,circle,10,0.36434173681666193,0.684929331634877,1.6201018410581633,0,0,0,0,0,1
20241103010306498,circle,10,0.3097046443893916,0.709341010187571,1.2131966506446485,0,0,0,0,0,1
20241103010306498,circle,10,0.17964456973731266,1.1285609477892928,0.8372272928716741,0,0,0,0,0,1
20241103010306498,circle,10,0.31501987578781876,0.7336957962801417,1.0896106936375842,0,0,0,0,0,1
20241103010306498,circle,10,0.2372246045293994,0.3128545058466112,0.7777707260364182,0,0,0,0,0,1
20241103010306498,circle,10,0.18245903493928903,0.6900302134246739,0.9041197656399748,0,0,0,0,0,1
20241103010306498,circle,10,0.18245903493929,0.6900302134246736,0.9041197656399744,0,0,0,0,0,1
20241103010306498,circle,10,0.237224604529399,0.31285450584661145,0.7777707260364182,0,0,0,0,0,1
20241103010306498,circle,10,0.3150198757878188,0.7336957962801416,1.0896106936375842,0,0,0,0,0,1
20241103010306498,circle,10,0.17964456973731294,1.1285609477892935,0.8372272928716744,0,0,0,0,0,1
20241103010306498,circle,10,0.3097046443893916,0.709341010187571,1.2131966506446485,0,0,0,0,0,1
20241103010306498,circle,10,0.3643417368166625,0.6849293316348771,1.6201018410581633,0,0,0,0,0,1
20241103010306498,circle,10,0.35699579935788084,1.120912092805273,1.7234427220979152,0,0,0,0,0,1
20241103010306498,circle,10,0.2767417447005476,1.0208427790619856,1.7999165774175865,0,0,0,0,0,1
20241103010306498,circle,10,0.3271876851526932,1.4880256004935821,1.0642986085212949,0,0,0,0,0,1
20241103010306498,circle,10,0.21083817885952283,1.4148824755771034,1.838994859244398,0,0,0,0,0,1
20241103010306498,circle,10,0.5190032279056377,1.2022862957437632,1.3075777833132423,0,0,0,0,0,1
20241103010306498,circle,10,0.760570717566589,1.1505310589236528,1.705992247049283,0,0,0,0,0,1
20241103010306498,circle,10,0.9609351154490956,0.9958369199308803,1.8416150927191444,0,0,0,0,0,1
20241103010306498,circle,10,0.7994177093384923,0.3686318856710997,1.7435228476241231,0,0,0,0,0,1
20241103010306498,circle,10,0.9366830535560229,0.2805880654215265,0.504026480611941,0,0,0,0,0,1
20241103010306498,circle,10,1.4988595051109683,2.139804023479068,2.549533717628308,0,0,0,0,0,1
20241103010306498,circle,10,0.49243299356839837,2.0279070773040457,2.275607110612714,0,0,0,0,0,1
20241103010306498,circle,10,0.5347431811848666,1.31164491304724,1.4370189401723812,0,0,0,0,0,1
20241103212937697,circle,11,15.00265604249668,15.598639455782314,15.093933463796482,0,0,0,0,0,1
20241103212937697,circle,11,4.0832221120529235,22.46544860816845,4.5538197432495195,0,0,0,0,0,1
20241103212937697,circle,11,11.576221583385342,12.395892029213398,13.43246591564462,0,0,0,0,0,1
20241103212937697,circle,11,16.70382393926146,7.285561379980193,18.172370745020626,0,0,0,0,0,1
20241103212937697,circle,11,8.735139676846984,2.4032052383153175,12.457079373752444,0,0,0,0,0,1
20241103212937697,circle,11,3.4166786269144445,3.382758113619381,3.144627540302564,0,0,0,0,0,1
20241103212937697,circle,11,5.232202845804268,1.1004233740202514,2.6461031861418074,0,0,0,0,0,1
20241103212937697,circle,11,1.6873546959752312,3.519492285153643,1.8223333386204155,0,0,0,0,0,1
20241103212937697,circle,11,1.4091366064397146,2.8728036187917114,0.32508784423499715,0,0,0,0,0,1
20241103212937697,circle,11,1.3704440124258457,2.290977184104982,0.9967662420474386,0,0,0,0,0,1
20241103212937697,circle,11,1.1226210602513702,1.5719326750023184,0.658893715234911,0,0,0,0,0,1
20241103212937697,circle,11,0.46106208084364264,1.7561269163141608,0.2611096672761383,0,0,0,0,0,1
20241103212937697,circle,11,0.7295962829614834,2.545437473098988,0.22603197391619564,0,0,0,0,0,1
20241103212937697,circle,11,1.2363663439424377,1.7924903751933712,0.8415893477500951,0,0,0,0,0,1
20241103212937697,circle,11,1.4856217962424723,2.41362347195194,1.0009396759605178,0,0,0,0,0,1
20241103212937697,circle,11,1.2857160411886206,2.640195565572656,1.1675365678307632,0,0,0,0,0,1
20241103212937697,circle,11,1.0875873941906113,2.086815296293213,0.6960802175338501,0,0,0,0,0,1
20241103212937697,circle,11,0.5293420367376735,3.1208020345119984,1.3312367718266453,0,0,0,0,0,1
20241103212937697,circle,11,1.5950245947002775,2.787586228403359,1.49560104617534,0,0,0,0,0,1
20241103212937697,circle,11,1.1889321330116558,1.4412413157027661,0.7715661616193368,0,0,0,0,0,1
20241103212937697,circle,11,0.052443178597235005,1.84653399079959,0.6605013554228966,0,0,0,0,0,1
20241103212937697,circle,11,0.27109272462415834,1.780197079285289,0.1618461894651491,0,0,0,0,0,1
20241103212937697,circle,11,0.1039968729297651,1.42209216512083,0.11520043966529568,0,0,0,0,0,1
20241103212937697,circle,11,0.32518707505065686,2.0307606375627163,0.5882725977434574,0,0,0,0,0,1
20241103212937697,circle,11,0.20419919597240208,1.764274690090164,0.6933510097370396,0,0,0,0,0,1
20241103212937697,circle,11,0.1454161882647123,1.8751329698827623,0.35366643776489076,0,0,0,0,0,1
20241103212937697,circle,11,0.2841773759395818,1.698165203811493,0.41721617681320167,0,0,0,0,0,1
20241103212937697,circle,11,0.30936909862355694,2.150176464232753,0.4418888958965244,0,0,0,0,0,1
20241103212937697,circle,11,0.23812910648541633,2.637650389873972,0.5082390869360971,0,0,0,0,0,1
20241103212937697,circle,11,0.03960159244723363,1.6644696492906434,0.20696193714206762,0,0,0,0,0,1
20241103212937697,circle,11,0.3134003803029959,1.57768564589812,0.4338967624164836,0,0,0,0,0,1
20241103212937697,circle,11,0.25518646701179715,1.2849718440441162,0.24693382586214763,0,0,0,0,0,1
20241103212937697,circle,11,0.2749179820603583,1.0201880725346075,0.3641243716691172,0,0,0,0,0,1
20241103212937697,circle,11,0.4106939948304751,1.3435564301270604,0.18408222846438485,0,0,0,0,0,1
20241103212937697,circle,11,0.42585499687151157,1.5127927508057426,0.5544829382944317,0,0,0,0,0,1
20241103212937697,circle,11,0.3574088023918014,1.3620945021319115,0.5280728407579369,0,0,0,0,0,1
20241103212937697,circle,11,0.2851794414828373,1.6046322296720064,0.388303629912808,0,0,0,0,0,1
20241103212937697,circle,11,0.2505847800195544,2.564120812655158,0.4561051782604025,0,0,0,0,0,1
20241103212937697,circle,11,0.47149589672696884,2.750316551382009,0.2594978986133824,0,0,0,0,0,1
20241103212937697,circle,11,0.22450897189571073,1.9471085609478278,0.2522687914171691,0,0,0,0,0,1
20241103212937697,circle,11,0.07005269788049251,1.8788681073773554,0.11245161165255309,0,0,0,0,0,1
20241103212937697,circle,11,0.07005269788049225,1.8788681073773563,0.11245161165255327,0,0,0,0,0,1
20241103212937697,circle,11,0.22450897189571145,1.947108560947828,0.2522687914171697,0,0,0,0,0,1
20241103212937697,circle,11,0.471495896726969,2.7503165513820087,0.25949789861338207,0,0,0,0,0,1
20241103212937697,circle,11,0.25058478001955475,2.564120812655156,0.45610517826040253,0,0,0,0,0,1
20241103212937697,circle,11,0.28517944148283736,1.6046322296720064,0.388303629912808,0,0,0,0,0,1
20241103212937697,circle,11,0.3574088023918014,1.3620945021319117,0.5280728407579371,0,0,0,0,0,1
20241103212937697,circle,11,0.4258549968715127,1.5127927508057424,0.5544829382944323,0,0,0,0,0,1
20241103212937697,circle,11,0.4106939948304754,1.3435564301270608,0.1840822284643853,0,0,0,0,0,1
20241103212937697,circle,11,0.2749179820603588,1.0201880725346064,0.3641243716691169,0,0,0,0,0,1
