Time,X,Y,Z
2024-11-03T21:31:04.222Z,-36,60,-1044
2024-11-03T21:31:04.231Z,-48,48,-1032
2024-11-03T21:31:04.262Z,-44,48,-1056
2024-11-03T21:31:04.276Z,-20,112,-1120
2024-11-03T21:31:04.291Z,4,172,-1140
2024-11-03T21:31:04.321Z,28,208,-1148
2024-11-03T21:31:04.336Z,44,220,-1168
2024-11-03T21:31:04.351Z,52,216,-1144
2024-11-03T21:31:04.381Z,60,248,-1100
2024-11-03T21:31:04.396Z,56,268,-1068
2024-11-03T21:31:04.413Z,24,356,-1072
2024-11-03T21:31:04.441Z,-124,156,-1028
2024-11-03T21:31:04.519Z,-412,-108,-836
2024-11-03T21:31:04.519Z,-828,-728,-752
2024-11-03T21:31:04.525Z,-1204,-1704,-496
2024-11-03T21:31:04.525Z,-1020,-1776,-784
2024-11-03T21:31:04.546Z,-280,-856,-1056
2024-11-03T21:31:04.562Z,756,784,-1276
2024-11-03T21:31:04.591Z,1376,1872,-1144
2024-11-03T21:31:04.607Z,1552,2040,-1068
2024-11-03T21:31:04.621Z,1392,1972,-876
2024-11-03T21:31:04.636Z,888,980,-552
2024-11-03T21:31:04.666Z,204,24,-360
2024-11-03T21:31:04.696Z,-640,-1440,-628
2024-11-03T21:31:04.696Z,-1556,-2040,-956
2024-11-03T21:31:04.738Z,-1668,-2040,-1420
2024-11-03T21:31:04.741Z,-1100,-1924,-1376
2024-11-03T21:31:04.756Z,12,-240,-1384
2024-11-03T21:31:04.786Z,1096,1092,-164
2024-11-03T21:31:04.801Z,1576,2040,-968
2024-11-03T21:31:04.816Z,1552,2040,-656
2024-11-03T21:31:04.846Z,1176,1804,-572
2024-11-03T21:31:04.861Z,740,760,-288
2024-11-03T21:31:04.892Z,-328,-512,-468
2024-11-03T21:31:04.906Z,-1036,-1520,-1144
2024-11-03T21:31:04.921Z,-1448,-2036,-1788
2024-11-03T21:31:04.951Z,-1332,-1948,-1468
2024-11-03T21:31:04.966Z,-608,-876,-1196
2024-11-03T21:31:04.981Z,324,168,-736
2024-11-03T21:31:05.011Z,1448,236,-716
2024-11-03T21:31:05.026Z,1236,1628,-804
2024-11-03T21:31:05.042Z,1184,1632,-836
2024-11-03T21:31:05.071Z,808,772,-508
2024-11-03T21:31:05.086Z,240,32,-332
2024-11-03T21:31:05.101Z,-540,-376,-1000
2024-11-03T21:31:05.131Z,-1196,-676,-1556
2024-11-03T21:31:05.146Z,-1268,-976,-1548
2024-11-03T21:31:05.176Z,-1012,-960,-1208
2024-11-03T21:31:05.192Z,-220,-324,-1196
2024-11-03T21:31:05.206Z,616,780,-1052
2024-11-03T21:31:05.236Z,1180,1372,-832
2024-11-03T21:31:05.256Z,1328,1628,-664
2024-11-03T21:31:05.266Z,1024,1068,-796
2024-11-03T21:31:05.296Z,308,252,-668
2024-11-03T21:31:05.312Z,-468,-660,-1016
2024-11-03T21:31:05.341Z,-1280,-1360,-1172
2024-11-03T21:31:05.356Z,-1512,-1392,-1188
2024-11-03T21:31:05.371Z,-1296,-1324,-1124
2024-11-03T21:31:05.386Z,-616,-736,-1092
2024-11-03T21:31:05.416Z,260,180,-968
2024-11-03T21:31:05.431Z,1168,1456,-932
2024-11-03T21:31:05.446Z,1648,2040,-956
2024-11-03T21:31:05.476Z,1520,1844,-760
2024-11-03T21:31:05.492Z,1000,932,-804
2024-11-03T21:31:05.521Z,252,352,-600
2024-11-03T21:31:05.536Z,-676,-904,-1084
2024-11-03T21:31:05.551Z,-1360,-1548,-1716
2024-11-03T21:31:05.581Z,-1848,-2040,-1528
2024-11-03T21:31:05.596Z,-1508,-1816,-1148
2024-11-03T21:31:05.611Z,-620,-828,-1016
2024-11-03T21:31:05.641Z,280,32,-832
2024-11-03T21:31:05.660Z,1080,1168,-976
2024-11-03T21:31:05.673Z,1472,1760,-804
2024-11-03T21:31:05.701Z,1392,1588,-860
2024-11-03T21:31:05.716Z,932,1004,-820
2024-11-03T21:31:05.732Z,288,324,-604
2024-11-03T21:31:05.771Z,-252,-196,-792
2024-11-03T21:31:05.778Z,-632,-744,-1408
2024-11-03T21:31:05.810Z,-844,-992,-1340
2024-11-03T21:31:05.821Z,-688,-648,-1176
2024-11-03T21:31:05.851Z,-472,-320,-1040
2024-11-03T21:31:05.866Z,-240,-72,-992
2024-11-03T21:31:05.883Z,-12,188,-968
2024-11-03T21:31:05.899Z,188,448,-1052
2024-11-03T21:31:05.926Z,304,516,-1092
2024-11-03T21:31:05.945Z,248,424,-916
2024-11-03T21:31:05.956Z,160,392,-924
2024-11-03T21:31:05.986Z,12,260,-876
2024-11-03T21:31:06.001Z,-84,168,-952
2024-11-03T21:31:06.016Z,-168,28,-976
2024-11-03T21:31:06.046Z,-220,-76,-1024
