Time,X,Y,Z
2024-11-12T18:43:50.937Z,-12,272,-980
2024-11-12T18:43:50.942Z,12,284,-992
2024-11-12T18:43:50.972Z,12,288,-1008
2024-11-12T18:43:50.987Z,-28,300,-1004
2024-11-12T18:43:51.002Z,-28,296,-972
2024-11-12T18:43:51.032Z,-52,304,-1016
2024-11-12T18:43:51.047Z,-36,304,-1020
2024-11-12T18:43:51.062Z,-44,292,-1008
2024-11-12T18:43:51.092Z,-16,276,-980
2024-11-12T18:43:51.107Z,12,272,-1004
2024-11-12T18:43:51.122Z,-16,252,-988
2024-11-12T18:43:51.153Z,-48,268,-996
2024-11-12T18:43:51.205Z,-132,264,-1008
2024-11-12T18:43:51.225Z,-24,228,-1056
2024-11-12T18:43:51.230Z,148,88,-1036
2024-11-12T18:43:51.230Z,284,-184,-1120
2024-11-12T18:43:51.242Z,940,-428,-1248
2024-11-12T18:43:51.272Z,1708,-752,-1196
2024-11-12T18:43:51.287Z,1892,-848,-1088
2024-11-12T18:43:51.317Z,1600,-800,-756
2024-11-12T18:43:51.332Z,1252,-732,-504
2024-11-12T18:43:51.347Z,676,-636,-584
2024-11-12T18:43:51.377Z,-204,-408,-908
2024-11-12T18:43:51.392Z,-500,-128,-960
2024-11-12T18:43:51.407Z,-620,44,-916
2024-11-12T18:43:51.453Z,-816,192,-1068
2024-11-12T18:43:51.453Z,-996,332,-1192
2024-11-12T18:43:51.467Z,-1188,428,-1216
2024-11-12T18:43:51.497Z,-1156,480,-1212
2024-11-12T18:43:51.512Z,-916,508,-1200
2024-11-12T18:43:51.527Z,-756,528,-1208
2024-11-12T18:43:51.557Z,-564,604,-1124
2024-11-12T18:43:51.572Z,-248,512,-976
2024-11-12T18:43:51.602Z,-40,476,-896
2024-11-12T18:43:51.618Z,4,356,-980
2024-11-12T18:43:51.633Z,280,240,-980
2024-11-12T18:43:51.662Z,420,224,-964
2024-11-12T18:43:51.677Z,384,160,-932
2024-11-12T18:43:51.692Z,436,112,-928
2024-11-12T18:43:51.724Z,484,72,-984
2024-11-12T18:43:51.737Z,528,76,-1032
2024-11-12T18:43:51.755Z,452,124,-1016
2024-11-12T18:43:51.785Z,344,180,-1028
2024-11-12T18:43:51.799Z,280,212,-996
2024-11-12T18:43:51.813Z,252,232,-980
2024-11-12T18:43:51.844Z,204,256,-984
2024-11-12T18:43:51.857Z,176,268,-992
2024-11-12T18:43:51.872Z,160,260,-960
2024-11-12T18:43:51.903Z,168,252,-992
2024-11-12T18:43:51.918Z,136,248,-1000
2024-11-12T18:43:51.949Z,200,244,-1000
2024-11-12T18:43:51.973Z,216,252,-1016
2024-11-12T18:43:51.977Z,208,248,-1004
2024-11-12T18:43:52.007Z,256,240,-1016
2024-11-12T18:43:52.022Z,208,240,-956
2024-11-12T18:43:52.037Z,212,232,-984
2024-11-12T18:43:52.067Z,224,240,-1024
2024-11-12T18:43:52.082Z,228,240,-996
2024-11-12T18:43:52.098Z,212,248,-988
2024-11-12T18:43:52.127Z,200,252,-964
2024-11-12T18:43:52.142Z,184,244,-992
2024-11-12T18:43:52.157Z,184,256,-980
2024-11-12T18:43:52.189Z,200,248,-1008
2024-11-12T18:43:52.202Z,200,248,-1000
2024-11-12T18:43:52.217Z,196,248,-980
2024-11-12T18:43:52.247Z,184,248,-988
2024-11-12T18:43:52.262Z,200,244,-1004
2024-11-12T18:43:52.292Z,196,248,-1000
2024-11-12T18:43:52.307Z,196,248,-992
2024-11-12T18:43:52.322Z,192,248,-988
2024-11-12T18:43:52.352Z,184,248,-988
2024-11-12T18:43:52.367Z,192,248,-992
2024-11-12T18:43:52.383Z,160,248,-1024
2024-11-12T18:43:52.412Z,188,260,-1008
2024-11-12T18:43:52.427Z,172,268,-992
