Time,X,Y,Z
2024-11-12T18:45:31.532Z,-104,348,-1000
2024-11-12T18:45:31.560Z,-96,348,-996
2024-11-12T18:45:31.575Z,-100,348,-992
2024-11-12T18:45:31.591Z,-112,340,-988
2024-11-12T18:45:31.620Z,-112,340,-972
2024-11-12T18:45:31.635Z,-96,340,-960
2024-11-12T18:45:31.650Z,-80,324,-956
2024-11-12T18:45:31.693Z,-80,336,-972
2024-11-12T18:45:31.696Z,-76,332,-968
2024-11-12T18:45:31.711Z,-72,328,-964
2024-11-12T18:45:31.741Z,-88,336,-984
2024-11-12T18:45:31.755Z,-104,328,-1024
2024-11-12T18:45:31.770Z,-160,344,-1016
2024-11-12T18:45:31.850Z,-160,340,-1072
2024-11-12T18:45:31.850Z,-216,284,-1248
2024-11-12T18:45:31.856Z,-188,188,-1640
2024-11-12T18:45:31.860Z,-64,-20,-2040
2024-11-12T18:45:31.877Z,388,-164,-2040
2024-11-12T18:45:31.905Z,776,24,-2040
2024-11-12T18:45:31.920Z,368,28,-1948
2024-11-12T18:45:31.935Z,36,140,-1408
2024-11-12T18:45:31.965Z,-240,84,-916
2024-11-12T18:45:31.980Z,-396,124,-528
2024-11-12T18:45:31.995Z,-408,188,-248
2024-11-12T18:45:32.025Z,-324,256,-20
2024-11-12T18:45:32.041Z,-240,392,84
2024-11-12T18:45:32.055Z,-140,564,188
2024-11-12T18:45:32.085Z,-84,756,228
2024-11-12T18:45:32.100Z,-52,880,124
2024-11-12T18:45:32.115Z,-8,944,32
2024-11-12T18:45:32.145Z,60,964,-32
2024-11-12T18:45:32.161Z,80,944,-104
2024-11-12T18:45:32.191Z,56,900,-164
2024-11-12T18:45:32.208Z,68,872,-232
2024-11-12T18:45:32.220Z,128,844,-328
2024-11-12T18:45:32.250Z,128,856,-432
2024-11-12T18:45:32.265Z,88,876,-556
2024-11-12T18:45:32.280Z,64,912,-660
2024-11-12T18:45:32.310Z,92,892,-728
2024-11-12T18:45:32.326Z,104,868,-720
2024-11-12T18:45:32.341Z,156,840,-716
2024-11-12T18:45:32.371Z,140,832,-716
2024-11-12T18:45:32.385Z,112,852,-680
2024-11-12T18:45:32.400Z,152,848,-652
2024-11-12T18:45:32.430Z,80,872,-604
2024-11-12T18:45:32.449Z,96,872,-580
2024-11-12T18:45:32.462Z,116,864,-560
2024-11-12T18:45:32.492Z,68,864,-536
2024-11-12T18:45:32.505Z,100,852,-552
2024-11-12T18:45:32.535Z,132,848,-572
2024-11-12T18:45:32.551Z,112,856,-572
2024-11-12T18:45:32.565Z,140,848,-608
2024-11-12T18:45:32.595Z,140,848,-628
2024-11-12T18:45:32.610Z,128,852,-644
2024-11-12T18:45:32.626Z,144,840,-652
2024-11-12T18:45:32.656Z,148,840,-644
2024-11-12T18:45:32.670Z,136,848,-644
2024-11-12T18:45:32.685Z,120,848,-644
2024-11-12T18:45:32.728Z,132,844,-604
2024-11-12T18:45:32.730Z,116,848,-576
2024-11-12T18:45:32.748Z,120,852,-552
2024-11-12T18:45:32.775Z,88,856,-536
2024-11-12T18:45:32.793Z,92,852,-520
2024-11-12T18:45:32.820Z,120,848,-520
2024-11-12T18:45:32.836Z,116,840,-512
2024-11-12T18:45:32.850Z,108,844,-488
