Time,X,Y,Z
2024-11-12T18:45:36.863Z,-260,404,-924
2024-11-12T18:45:36.865Z,-224,384,-972
2024-11-12T18:45:36.870Z,-204,380,-992
2024-11-12T18:45:36.900Z,-240,376,-932
2024-11-12T18:45:36.915Z,-216,376,-948
2024-11-12T18:45:36.945Z,-180,372,-972
2024-11-12T18:45:36.963Z,-160,360,-996
2024-11-12T18:45:36.977Z,-156,356,-972
2024-11-12T18:45:37.006Z,-148,348,-948
2024-11-12T18:45:37.020Z,-160,352,-956
2024-11-12T18:45:37.035Z,-172,364,-968
2024-11-12T18:45:37.065Z,-160,376,-1000
2024-11-12T18:45:37.080Z,-220,372,-992
2024-11-12T18:45:37.160Z,-256,352,-1076
2024-11-12T18:45:37.192Z,-312,352,-1248
2024-11-12T18:45:37.193Z,-420,388,-1572
2024-11-12T18:45:37.193Z,-528,508,-1784
2024-11-12T18:45:37.193Z,-688,436,-1964
2024-11-12T18:45:37.200Z,-536,360,-2012
2024-11-12T18:45:37.215Z,-412,316,-1740
2024-11-12T18:45:37.245Z,-336,344,-1360
2024-11-12T18:45:37.260Z,-240,300,-1100
2024-11-12T18:45:37.290Z,-228,232,-1048
2024-11-12T18:45:37.305Z,-144,184,-832
2024-11-12T18:45:37.320Z,-28,252,-660
2024-11-12T18:45:37.350Z,96,304,-364
2024-11-12T18:45:37.378Z,208,372,-160
2024-11-12T18:45:37.380Z,296,460,-4
2024-11-12T18:45:37.412Z,344,528,92
2024-11-12T18:45:37.426Z,492,592,156
2024-11-12T18:45:37.440Z,564,664,208
2024-11-12T18:45:37.470Z,568,712,168
2024-11-12T18:45:37.485Z,520,736,48
2024-11-12T18:45:37.500Z,496,780,-64
2024-11-12T18:45:37.530Z,464,808,-128
2024-11-12T18:45:37.545Z,444,828,-228
2024-11-12T18:45:37.576Z,360,836,-328
2024-11-12T18:45:37.590Z,300,824,-428
2024-11-12T18:45:37.605Z,204,856,-540
2024-11-12T18:45:37.635Z,164,904,-608
2024-11-12T18:45:37.650Z,144,924,-664
2024-11-12T18:45:37.665Z,176,908,-740
2024-11-12T18:45:37.695Z,152,908,-736
2024-11-12T18:45:37.710Z,164,896,-728
2024-11-12T18:45:37.727Z,180,892,-712
2024-11-12T18:45:37.756Z,192,868,-652
2024-11-12T18:45:37.770Z,204,868,-600
2024-11-12T18:45:37.785Z,228,864,-564
2024-11-12T18:45:37.815Z,240,856,-528
2024-11-12T18:45:37.830Z,292,836,-516
2024-11-12T18:45:37.845Z,240,848,-508
2024-11-12T18:45:37.876Z,252,852,-492
2024-11-12T18:45:37.897Z,268,840,-508
2024-11-12T18:45:37.920Z,256,848,-500
2024-11-12T18:45:37.935Z,252,852,-540
2024-11-12T18:45:37.951Z,248,856,-548
2024-11-12T18:45:37.985Z,248,844,-544
2024-11-12T18:45:37.995Z,224,860,-536
2024-11-12T18:45:38.012Z,192,860,-536
2024-11-12T18:45:38.042Z,208,876,-552
2024-11-12T18:45:38.055Z,224,868,-572
2024-11-12T18:45:38.070Z,228,852,-604
2024-11-12T18:45:38.100Z,220,856,-612
2024-11-12T18:45:38.115Z,196,848,-612
2024-11-12T18:45:38.131Z,204,864,-620
2024-11-12T18:45:38.160Z,192,868,-588
2024-11-12T18:45:38.176Z,212,868,-588
2024-11-12T18:45:38.205Z,168,876,-556
2024-11-12T18:45:38.220Z,132,888,-572
2024-11-12T18:45:38.235Z,140,884,-572
2024-11-12T18:45:38.265Z,180,880,-556
2024-11-12T18:45:38.280Z,224,856,-536
2024-11-12T18:45:38.295Z,184,852,-532
2024-11-12T18:45:38.325Z,188,848,-524
2024-11-12T18:45:38.340Z,220,860,-536
2024-11-12T18:45:38.355Z,244,840,-540
