Time,X,Y,Z
2024-11-03T00:57:02.934Z,-88,248,-1052
2024-11-03T00:57:02.948Z,-72,280,-1052
2024-11-03T00:57:02.978Z,-24,320,-988
2024-11-03T00:57:02.993Z,4,356,-956
2024-11-03T00:57:03.008Z,-48,308,-940
2024-11-03T00:57:03.038Z,-84,276,-916
2024-11-03T00:57:03.053Z,-48,300,-924
2024-11-03T00:57:03.068Z,-12,336,-980
2024-11-03T00:57:03.098Z,-16,352,-1012
2024-11-03T00:57:03.113Z,-64,284,-1044
2024-11-03T00:57:03.128Z,-48,292,-1032
2024-11-03T00:57:03.158Z,-28,328,-988
2024-11-03T00:57:03.172Z,-8,332,-992
2024-11-03T00:57:03.240Z,-16,356,-1028
2024-11-03T00:57:03.243Z,-48,292,-1040
2024-11-03T00:57:03.249Z,-68,304,-1012
2024-11-03T00:57:03.262Z,-68,320,-972
2024-11-03T00:57:03.279Z,-112,252,-892
2024-11-03T00:57:03.294Z,-152,160,-796
2024-11-03T00:57:03.322Z,-256,-464,-672
2024-11-03T00:57:03.338Z,-96,-904,-608
2024-11-03T00:57:03.353Z,768,324,-604
2024-11-03T00:57:03.383Z,2040,676,-1660
2024-11-03T00:57:03.398Z,2040,1388,-2040
2024-11-03T00:57:03.413Z,2040,2040,-2040
2024-11-03T00:57:03.442Z,2040,604,-788
2024-11-03T00:57:03.458Z,2040,-156,-420
2024-11-03T00:57:03.488Z,1376,-1324,-556
2024-11-03T00:57:03.503Z,-436,-2040,-892
2024-11-03T00:57:03.518Z,-1724,-2040,-780
2024-11-03T00:57:03.548Z,-1508,-1404,-932
2024-11-03T00:57:03.563Z,-1436,-1172,-852
2024-11-03T00:57:03.577Z,-1540,-1128,-712
2024-11-03T00:57:03.607Z,-1500,-1024,-652
2024-11-03T00:57:03.623Z,-1280,-632,-644
2024-11-03T00:57:03.637Z,-948,-252,-784
2024-11-03T00:57:03.667Z,-756,-20,-764
2024-11-03T00:57:03.682Z,-608,160,-740
2024-11-03T00:57:03.700Z,-500,264,-752
2024-11-03T00:57:03.730Z,-436,380,-796
2024-11-03T00:57:03.743Z,-412,328,-816
2024-11-03T00:57:03.758Z,-420,276,-848
2024-11-03T00:57:03.788Z,-452,204,-976
2024-11-03T00:57:03.804Z,-404,280,-992
2024-11-03T00:57:03.832Z,-432,264,-1028
2024-11-03T00:57:03.848Z,-448,212,-1048
2024-11-03T00:57:03.863Z,-440,204,-1080
2024-11-03T00:57:03.893Z,-480,180,-1156
2024-11-03T00:57:03.908Z,-424,128,-1300
2024-11-03T00:57:03.923Z,-240,176,-1388
