Time,X,Y,Z
2024-11-03T01:02:54.768Z,72,-4,-1044
2024-11-03T01:02:54.796Z,92,20,-1040
2024-11-03T01:02:54.811Z,52,-4,-1032
2024-11-03T01:02:54.827Z,28,-40,-1040
2024-11-03T01:02:54.856Z,60,28,-1024
2024-11-03T01:02:54.871Z,56,36,-996
2024-11-03T01:02:54.886Z,36,-24,-1008
2024-11-03T01:02:54.927Z,24,4,-984
2024-11-03T01:02:54.931Z,32,44,-976
2024-11-03T01:02:54.946Z,44,-4,-988
2024-11-03T01:02:54.977Z,20,-56,-908
2024-11-03T01:02:54.991Z,20,-172,-708
2024-11-03T01:02:55.006Z,164,-364,-500
2024-11-03T01:02:55.076Z,556,-264,-484
2024-11-03T01:02:55.081Z,904,-228,-1036
2024-11-03T01:02:55.083Z,1324,-268,-1816
2024-11-03T01:02:55.096Z,1404,112,-2040
2024-11-03T01:02:55.111Z,1016,-76,-1688
2024-11-03T01:02:55.141Z,628,-280,-1192
2024-11-03T01:02:55.156Z,212,136,-1556
2024-11-03T01:02:55.171Z,-32,136,-2040
2024-11-03T01:02:55.201Z,-564,-220,-2040
2024-11-03T01:02:55.216Z,-844,-448,-1868
2024-11-03T01:02:55.231Z,-1288,-1764,-1284
2024-11-03T01:02:55.261Z,-216,1408,-2040
2024-11-03T01:02:55.276Z,-832,-1212,-688
2024-11-03T01:02:55.291Z,-760,-1756,-840
2024-11-03T01:02:55.321Z,-644,-1420,156
2024-11-03T01:02:55.336Z,-636,-1296,1252
2024-11-03T01:02:55.366Z,-700,-1448,544
2024-11-03T01:02:55.381Z,-276,-1364,32
2024-11-03T01:02:55.396Z,132,-1444,-344
2024-11-03T01:02:55.440Z,1192,-1208,216
2024-11-03T01:02:55.441Z,2040,-300,404
2024-11-03T01:02:55.456Z,2040,556,-280
2024-11-03T01:02:55.486Z,2020,412,-1204
2024-11-03T01:02:55.501Z,1852,-360,-1568
2024-11-03T01:02:55.516Z,2040,372,-1492
2024-11-03T01:02:55.546Z,1996,908,-1308
2024-11-03T01:02:55.561Z,1200,164,-1376
2024-11-03T01:02:55.577Z,680,44,-1772
2024-11-03T01:02:55.606Z,32,-204,-1636
2024-11-03T01:02:55.621Z,-544,-672,-1580
2024-11-03T01:02:55.636Z,-852,-604,-1596
2024-11-03T01:02:55.666Z,-908,-588,-1396
2024-11-03T01:02:55.682Z,-720,-308,-1276
2024-11-03T01:02:55.711Z,-384,-56,-1156
2024-11-03T01:02:55.731Z,-224,80,-1024
2024-11-03T01:02:55.741Z,-32,-40,-880
2024-11-03T01:02:55.771Z,92,144,-992
2024-11-03T01:02:55.786Z,220,68,-1040
2024-11-03T01:02:55.802Z,212,8,-1172
2024-11-03T01:02:55.837Z,212,-80,-1096
2024-11-03T01:02:55.846Z,200,-56,-1100
2024-11-03T01:02:55.862Z,204,-100,-1060
2024-11-03T01:02:55.891Z,208,-24,-1092
2024-11-03T01:02:55.906Z,184,-68,-1144
2024-11-03T01:02:55.921Z,176,-16,-1108
2024-11-03T01:02:55.955Z,212,20,-964
2024-11-03T01:02:55.966Z,224,84,-868
