Time,X,Y,Z
2024-11-12T18:44:19.741Z,216,344,-960
2024-11-12T18:44:19.756Z,208,340,-940
2024-11-12T18:44:19.771Z,224,356,-940
2024-11-12T18:44:19.802Z,228,360,-940
2024-11-12T18:44:19.817Z,208,352,-928
2024-11-12T18:44:19.847Z,220,348,-952
2024-11-12T18:44:19.862Z,244,368,-976
2024-11-12T18:44:19.877Z,244,356,-984
2024-11-12T18:44:19.907Z,248,356,-976
2024-11-12T18:44:19.922Z,264,352,-940
2024-11-12T18:44:19.937Z,308,344,-932
2024-11-12T18:44:19.968Z,440,360,-864
2024-11-12T18:44:19.982Z,624,400,-880
2024-11-12T18:44:20.059Z,784,432,-916
2024-11-12T18:44:20.059Z,1000,568,-1072
2024-11-12T18:44:20.059Z,1176,656,-1116
2024-11-12T18:44:20.059Z,1152,624,-1160
2024-11-12T18:44:20.087Z,860,412,-1080
2024-11-12T18:44:20.102Z,476,156,-880
2024-11-12T18:44:20.132Z,100,-32,-696
2024-11-12T18:44:20.147Z,-52,-100,-824
2024-11-12T18:44:20.162Z,-40,-48,-796
2024-11-12T18:44:20.192Z,-204,-148,-804
2024-11-12T18:44:20.207Z,-288,-96,-1380
2024-11-12T18:44:20.222Z,-584,-220,-1432
2024-11-12T18:44:20.252Z,-824,-312,-1068
2024-11-12T18:44:20.267Z,-572,-32,-1128
2024-11-12T18:44:20.282Z,-336,124,-1068
2024-11-12T18:44:20.312Z,-312,96,-1052
2024-11-12T18:44:20.327Z,-196,120,-972
2024-11-12T18:44:20.342Z,40,288,-984
2024-11-12T18:44:20.372Z,176,352,-996
2024-11-12T18:44:20.389Z,312,428,-952
2024-11-12T18:44:20.417Z,452,504,-1012
2024-11-12T18:44:20.432Z,472,520,-992
2024-11-12T18:44:20.447Z,452,504,-968
2024-11-12T18:44:20.479Z,432,476,-952
2024-11-12T18:44:20.492Z,376,456,-864
2024-11-12T18:44:20.507Z,332,452,-912
2024-11-12T18:44:20.540Z,216,372,-876
2024-11-12T18:44:20.553Z,200,380,-944
2024-11-12T18:44:20.571Z,160,348,-956
2024-11-12T18:44:20.600Z,120,320,-996
2024-11-12T18:44:20.612Z,108,320,-1000
2024-11-12T18:44:20.627Z,88,312,-992
2024-11-12T18:44:20.657Z,152,344,-984
2024-11-12T18:44:20.672Z,176,344,-960
2024-11-12T18:44:20.687Z,176,364,-936
2024-11-12T18:44:20.717Z,232,388,-940
2024-11-12T18:44:20.732Z,260,416,-920
2024-11-12T18:44:20.762Z,264,416,-944
2024-11-12T18:44:20.777Z,272,416,-936
2024-11-12T18:44:20.792Z,232,388,-932
2024-11-12T18:44:20.822Z,204,376,-952
2024-11-12T18:44:20.837Z,172,348,-956
2024-11-12T18:44:20.852Z,184,376,-948
