Time,X,Y,Z
2024-11-03T21:28:22.581Z,136,284,-996
2024-11-03T21:28:22.597Z,124,264,-988
2024-11-03T21:28:22.610Z,108,264,-976
2024-11-03T21:28:22.639Z,112,272,-976
2024-11-03T21:28:22.654Z,140,288,-1012
2024-11-03T21:28:22.669Z,148,284,-1048
2024-11-03T21:28:22.699Z,152,280,-1044
2024-11-03T21:28:22.714Z,104,252,-1004
2024-11-03T21:28:22.744Z,100,276,-960
2024-11-03T21:28:22.759Z,104,304,-944
2024-11-03T21:28:22.775Z,92,308,-944
2024-11-03T21:28:22.804Z,124,352,-1096
2024-11-03T21:28:22.819Z,100,372,-1260
2024-11-03T21:28:22.891Z,28,324,-1392
2024-11-03T21:28:22.896Z,180,316,-1912
2024-11-03T21:28:22.901Z,520,388,-2040
2024-11-03T21:28:22.902Z,652,324,-2040
2024-11-03T21:28:22.924Z,520,192,-2040
2024-11-03T21:28:22.939Z,432,116,-1796
2024-11-03T21:28:22.954Z,344,88,-1536
2024-11-03T21:28:22.984Z,264,28,-1212
2024-11-03T21:28:22.999Z,252,20,-932
2024-11-03T21:28:23.029Z,220,64,-668
2024-11-03T21:28:23.044Z,176,120,-444
2024-11-03T21:28:23.060Z,100,140,-272
2024-11-03T21:28:23.091Z,36,236,-144
2024-11-03T21:28:23.104Z,288,468,-536
2024-11-03T21:28:23.119Z,32,216,92
2024-11-03T21:28:23.149Z,-92,420,112
2024-11-03T21:28:23.164Z,-128,468,8
2024-11-03T21:28:23.180Z,-132,520,-40
2024-11-03T21:28:23.209Z,-164,592,-32
2024-11-03T21:28:23.225Z,-152,664,-16
2024-11-03T21:28:23.239Z,-120,760,-92
2024-11-03T21:28:23.269Z,-88,836,-188
2024-11-03T21:28:23.284Z,-92,832,-300
2024-11-03T21:28:23.299Z,-60,824,-456
2024-11-03T21:28:23.329Z,-36,836,-552
2024-11-03T21:28:23.344Z,-60,824,-564
2024-11-03T21:28:23.374Z,-84,784,-588
2024-11-03T21:28:23.389Z,-88,788,-596
2024-11-03T21:28:23.404Z,-56,816,-640
2024-11-03T21:28:23.434Z,-52,844,-628
2024-11-03T21:28:23.449Z,-32,884,-660
2024-11-03T21:28:23.464Z,-20,916,-644
2024-11-03T21:28:23.494Z,-40,904,-620
2024-11-03T21:28:23.509Z,-64,896,-604
2024-11-03T21:28:23.525Z,-72,884,-600
2024-11-03T21:28:23.554Z,-80,868,-600
2024-11-03T21:28:23.569Z,-88,836,-620
2024-11-03T21:28:23.584Z,-96,820,-632
2024-11-03T21:28:23.616Z,-92,804,-652
2024-11-03T21:28:23.631Z,-100,780,-648
2024-11-03T21:28:23.660Z,-60,792,-672
2024-11-03T21:28:23.674Z,-48,812,-664
2024-11-03T21:28:23.689Z,-36,780,-680
2024-11-03T21:28:23.719Z,-44,748,-660
2024-11-03T21:28:23.735Z,-44,720,-620
2024-11-03T21:28:23.749Z,-16,672,-604
2024-11-03T21:28:23.779Z,12,632,-564
2024-11-03T21:28:23.794Z,60,584,-532
2024-11-03T21:28:23.810Z,56,544,-484
2024-11-03T21:28:23.839Z,60,520,-484
2024-11-03T21:28:23.854Z,76,516,-468
2024-11-03T21:28:23.869Z,120,500,-452
