Time,X,Y,Z
2024-11-03T01:04:10.694Z,4,352,-928
2024-11-03T01:04:10.710Z,4,596,-956
2024-11-03T01:04:10.739Z,-16,708,-908
2024-11-03T01:04:10.754Z,-200,760,-1084
2024-11-03T01:04:10.769Z,-432,656,-1280
2024-11-03T01:04:10.800Z,-632,360,-1240
2024-11-03T01:04:10.815Z,-660,88,-1388
2024-11-03T01:04:10.830Z,-144,376,-1544
2024-11-03T01:04:10.860Z,484,684,-1672
2024-11-03T01:04:10.875Z,784,436,-1696
2024-11-03T01:04:10.890Z,748,-896,-1548
2024-11-03T01:04:10.920Z,1468,-1724,1048
2024-11-03T01:04:10.938Z,1784,40,2040
2024-11-03T01:04:11.007Z,2040,908,1236
2024-11-03T01:04:11.008Z,1916,2040,-1692
2024-11-03T01:04:11.008Z,52,500,-2040
2024-11-03T01:04:11.009Z,-412,752,-2040
2024-11-03T01:04:11.040Z,-988,452,-1972
2024-11-03T01:04:11.054Z,-1328,4,-2040
2024-11-03T01:04:11.069Z,-1132,-924,-2040
2024-11-03T01:04:11.100Z,316,-848,472
2024-11-03T01:04:11.130Z,2040,684,964
2024-11-03T01:04:11.145Z,2040,1376,640
2024-11-03T01:04:11.160Z,2040,1176,724
2024-11-03T01:04:11.190Z,2040,1012,-168
2024-11-03T01:04:11.205Z,1356,468,-292
2024-11-03T01:04:11.220Z,-672,-1196,-592
2024-11-03T01:04:11.250Z,-2040,-1320,-2040
2024-11-03T01:04:11.265Z,-2040,-1792,-2040
2024-11-03T01:04:11.280Z,-2040,-1984,-1444
2024-11-03T01:04:11.310Z,-836,-744,-748
2024-11-03T01:04:11.325Z,1460,1496,-812
2024-11-03T01:04:11.340Z,2040,1908,-700
2024-11-03T01:04:11.370Z,2040,1376,-236
2024-11-03T01:04:11.385Z,2040,1996,192
2024-11-03T01:04:11.402Z,1788,1252,-184
2024-11-03T01:04:11.430Z,380,396,-388
2024-11-03T01:04:11.450Z,-1328,-748,-480
2024-11-03T01:04:11.460Z,-2040,-1864,-2040
2024-11-03T01:04:11.490Z,-2040,-2040,-2040
2024-11-03T01:04:11.505Z,-1988,-2040,-1608
2024-11-03T01:04:11.520Z,-328,-984,-700
2024-11-03T01:04:11.550Z,2004,2040,-580
2024-11-03T01:04:11.565Z,2040,1884,-476
2024-11-03T01:04:11.580Z,2040,2036,-464
2024-11-03T01:04:11.610Z,2040,1792,-260
2024-11-03T01:04:11.625Z,1512,1100,-44
2024-11-03T01:04:11.640Z,568,84,-224
2024-11-03T01:04:11.669Z,252,-2040,-104
2024-11-03T01:04:11.690Z,-2040,-1760,-1772
2024-11-03T01:04:11.700Z,-2040,-1744,-2040
2024-11-03T01:04:11.730Z,-1912,-2040,-2040
2024-11-03T01:04:11.759Z,-900,-2040,-1072
2024-11-03T01:04:11.776Z,1184,740,-588
2024-11-03T01:04:11.791Z,2040,2040,-1256
2024-11-03T01:04:11.819Z,2040,2040,-236
2024-11-03T01:04:11.835Z,1800,1364,-232
2024-11-03T01:04:11.851Z,1364,1376,-228
2024-11-03T01:04:11.885Z,276,40,-300
2024-11-03T01:04:11.895Z,-1032,-692,-76
2024-11-03T01:04:11.909Z,-1732,-1424,-1804
2024-11-03T01:04:11.940Z,-1800,-1664,-2040
2024-11-03T01:04:11.964Z,-1432,-1696,-1552
2024-11-03T01:04:11.970Z,-128,-464,-772
2024-11-03T01:04:12.005Z,1056,1552,-996
2024-11-03T01:04:12.018Z,1224,1844,-900
2024-11-03T01:04:12.030Z,1372,1616,-1020
2024-11-03T01:04:12.060Z,1492,1808,-776
2024-11-03T01:04:12.075Z,876,1048,-392
2024-11-03T01:04:12.090Z,216,416,-328
2024-11-03T01:04:12.120Z,-552,-196,-344
2024-11-03T01:04:12.135Z,-988,-468,-960
2024-11-03T01:04:12.151Z,-1048,-376,-1360
