Time,X,Y,Z
2024-11-03T00:56:03.445Z,300,92,-984
2024-11-03T00:56:03.459Z,332,140,-1136
2024-11-03T00:56:03.489Z,300,104,-1200
2024-11-03T00:56:03.504Z,324,180,-1024
2024-11-03T00:56:03.520Z,312,264,-784
2024-11-03T00:56:03.549Z,252,80,-776
2024-11-03T00:56:03.564Z,304,116,-968
2024-11-03T00:56:03.579Z,392,328,-1008
2024-11-03T00:56:03.609Z,412,232,-856
2024-11-03T00:56:03.624Z,364,356,-660
2024-11-03T00:56:03.653Z,480,356,-748
2024-11-03T00:56:03.669Z,576,528,-1056
2024-11-03T00:56:03.684Z,396,448,-1332
2024-11-03T00:56:03.757Z,-48,-52,-1224
2024-11-03T00:56:03.758Z,-344,-1056,-1580
2024-11-03T00:56:03.758Z,-700,-2040,-2040
2024-11-03T00:56:03.773Z,-1048,-2040,-2040
2024-11-03T00:56:03.788Z,4,-2040,-2040
2024-11-03T00:56:03.805Z,500,-2040,-364
2024-11-03T00:56:03.833Z,1588,-1944,-112
2024-11-03T00:56:03.848Z,2040,608,-528
2024-11-03T00:56:03.863Z,2040,1504,-48
2024-11-03T00:56:03.893Z,1736,-700,712
2024-11-03T00:56:03.908Z,1884,936,1088
2024-11-03T00:56:03.923Z,1528,612,432
2024-11-03T00:56:03.953Z,1476,748,348
2024-11-03T00:56:03.969Z,1284,692,448
2024-11-03T00:56:03.998Z,1064,660,276
2024-11-03T00:56:04.013Z,868,708,-108
2024-11-03T00:56:04.028Z,764,764,-392
2024-11-03T00:56:04.058Z,764,932,-592
2024-11-03T00:56:04.075Z,728,928,-700
2024-11-03T00:56:04.089Z,588,724,-652
2024-11-03T00:56:04.119Z,472,628,-432
2024-11-03T00:56:04.133Z,460,656,-408
2024-11-03T00:56:04.149Z,524,828,-500
2024-11-03T00:56:04.181Z,464,776,-576
2024-11-03T00:56:04.193Z,468,748,-664
2024-11-03T00:56:04.208Z,496,856,-588
2024-11-03T00:56:04.239Z,476,828,-508
2024-11-03T00:56:04.255Z,456,788,-492
2024-11-03T00:56:04.288Z,456,760,-612
2024-11-03T00:56:04.299Z,472,768,-676
2024-11-03T00:56:04.319Z,468,736,-656
2024-11-03T00:56:04.344Z,488,708,-592
2024-11-03T00:56:04.358Z,508,716,-532
2024-11-03T00:56:04.375Z,528,680,-460
2024-11-03T00:56:04.404Z,588,772,-420
2024-11-03T00:56:04.420Z,620,744,-440
2024-11-03T00:56:04.434Z,680,680,-520
