Time,X,Y,Z
2024-11-12T18:50:51.912Z,316,176,-1000
2024-11-12T18:50:51.926Z,340,92,-1096
2024-11-12T18:50:51.954Z,352,152,-932
2024-11-12T18:50:51.970Z,348,172,-928
2024-11-12T18:50:51.984Z,344,120,-960
2024-11-12T18:50:52.014Z,348,128,-956
2024-11-12T18:50:52.029Z,316,80,-780
2024-11-12T18:50:52.068Z,444,116,-636
2024-11-12T18:50:52.074Z,584,124,-956
2024-11-12T18:50:52.090Z,428,20,-1092
2024-11-12T18:50:52.119Z,248,-208,-1180
2024-11-12T18:50:52.134Z,76,-360,-1504
2024-11-12T18:50:52.149Z,80,-448,-1488
2024-11-12T18:50:52.219Z,224,-284,-1588
2024-11-12T18:50:52.224Z,76,-360,-1532
2024-11-12T18:50:52.225Z,92,-384,-1668
2024-11-12T18:50:52.240Z,304,-172,-1544
2024-11-12T18:50:52.258Z,572,-156,-1604
2024-11-12T18:50:52.269Z,736,-56,-1212
2024-11-12T18:50:52.299Z,1016,256,-1156
2024-11-12T18:50:52.314Z,1212,388,-1148
2024-11-12T18:50:52.344Z,1212,492,-784
2024-11-12T18:50:52.359Z,980,212,-472
2024-11-12T18:50:52.375Z,860,240,-384
2024-11-12T18:50:52.408Z,1048,568,-104
2024-11-12T18:50:52.419Z,880,544,16
2024-11-12T18:50:52.434Z,704,624,272
2024-11-12T18:50:52.464Z,676,812,464
2024-11-12T18:50:52.479Z,552,812,540
2024-11-12T18:50:52.494Z,436,696,452
2024-11-12T18:50:52.524Z,196,540,252
2024-11-12T18:50:52.540Z,40,336,172
2024-11-12T18:50:52.555Z,-28,300,56
2024-11-12T18:50:52.585Z,36,248,68
2024-11-12T18:50:52.599Z,-60,-60,68
2024-11-12T18:50:52.614Z,-312,-324,-236
2024-11-12T18:50:52.644Z,-452,-724,-956
2024-11-12T18:50:52.660Z,-296,-792,-1672
2024-11-12T18:50:52.690Z,-308,-776,-2040
2024-11-12T18:50:52.704Z,-356,-960,-2040
2024-11-12T18:50:52.719Z,-964,-1092,-2040
2024-11-12T18:50:52.750Z,-940,-912,-2040
2024-11-12T18:50:52.764Z,-648,-672,-2040
2024-11-12T18:50:52.779Z,672,40,-1492
2024-11-12T18:50:52.809Z,336,104,-860
2024-11-12T18:50:52.825Z,204,28,-380
2024-11-12T18:50:52.841Z,620,332,-596
2024-11-12T18:50:52.869Z,844,428,-776
2024-11-12T18:50:52.884Z,808,404,-736
2024-11-12T18:50:52.899Z,804,372,-700
2024-11-12T18:50:52.929Z,872,436,-820
2024-11-12T18:50:52.944Z,812,412,-988
2024-11-12T18:50:52.974Z,556,260,-980
2024-11-12T18:50:52.989Z,400,168,-1012
2024-11-12T18:50:53.004Z,324,148,-1040
2024-11-12T18:50:53.035Z,248,128,-1112
2024-11-12T18:50:53.051Z,116,12,-1172
2024-11-12T18:50:53.064Z,60,8,-1148
2024-11-12T18:50:53.106Z,12,-12,-1056
2024-11-12T18:50:53.109Z,72,36,-992
2024-11-12T18:50:53.124Z,92,40,-988
2024-11-12T18:50:53.154Z,156,56,-964
2024-11-12T18:50:53.170Z,248,116,-980
2024-11-12T18:50:53.184Z,296,124,-968
2024-11-12T18:50:53.214Z,396,168,-1012
2024-11-12T18:50:53.229Z,400,188,-984
2024-11-12T18:50:53.259Z,428,200,-1004
2024-11-12T18:50:53.275Z,348,140,-1008
