Time,X,Y,Z
2024-11-12T18:40:38.238Z,-32,496,-928
2024-11-12T18:40:38.253Z,-48,476,-944
2024-11-12T18:40:38.268Z,-68,464,-936
2024-11-12T18:40:38.298Z,-40,472,-944
2024-11-12T18:40:38.312Z,-56,464,-956
2024-11-12T18:40:38.328Z,-60,468,-888
2024-11-12T18:40:38.358Z,-92,480,-924
2024-11-12T18:40:38.373Z,-128,424,-780
2024-11-12T18:40:38.391Z,-64,416,-904
2024-11-12T18:40:38.418Z,-68,444,-988
2024-11-12T18:40:38.433Z,-4,520,-984
2024-11-12T18:40:38.448Z,88,396,-888
2024-11-12T18:40:38.531Z,-328,696,-1008
2024-11-12T18:40:38.531Z,12,540,-884
2024-11-12T18:40:38.531Z,60,484,-916
2024-11-12T18:40:38.537Z,-64,484,-860
2024-11-12T18:40:38.553Z,148,704,-620
2024-11-12T18:40:38.583Z,-20,496,-972
2024-11-12T18:40:38.598Z,16,312,-896
2024-11-12T18:40:38.628Z,-28,420,-992
2024-11-12T18:40:38.643Z,12,416,-960
2024-11-12T18:40:38.658Z,-52,460,-980
2024-11-12T18:40:38.673Z,-24,400,-1016
2024-11-12T18:40:38.703Z,72,384,-1008
2024-11-12T18:40:38.718Z,-80,344,-936
2024-11-12T18:40:38.748Z,-40,364,-984
2024-11-12T18:40:38.763Z,-248,408,-1096
2024-11-12T18:40:38.778Z,-700,436,-1176
2024-11-12T18:40:38.808Z,-1204,516,-1212
2024-11-12T18:40:38.823Z,-1440,464,-1152
2024-11-12T18:40:38.838Z,-1272,316,-1104
2024-11-12T18:40:38.868Z,-1068,180,-1120
2024-11-12T18:40:38.883Z,-1088,-76,-1152
2024-11-12T18:40:38.904Z,-188,-360,-960
2024-11-12T18:40:38.928Z,684,-408,-528
2024-11-12T18:40:38.943Z,660,-440,-600
2024-11-12T18:40:38.958Z,1172,-428,-728
2024-11-12T18:40:38.988Z,1432,-316,-708
2024-11-12T18:40:39.003Z,1300,-268,-744
2024-11-12T18:40:39.018Z,1228,-152,-804
2024-11-12T18:40:39.048Z,1236,28,-912
2024-11-12T18:40:39.063Z,1020,196,-980
2024-11-12T18:40:39.078Z,828,128,-988
2024-11-12T18:40:39.108Z,840,144,-940
2024-11-12T18:40:39.123Z,668,164,-888
2024-11-12T18:40:39.153Z,396,204,-988
2024-11-12T18:40:39.168Z,396,292,-984
2024-11-12T18:40:39.183Z,204,276,-892
2024-11-12T18:40:39.213Z,128,364,-956
2024-11-12T18:40:39.228Z,136,420,-1004
2024-11-12T18:40:39.258Z,116,408,-964
2024-11-12T18:40:39.273Z,220,412,-940
2024-11-12T18:40:39.288Z,196,372,-892
2024-11-12T18:40:39.318Z,184,344,-904
2024-11-12T18:40:39.333Z,344,376,-984
2024-11-12T18:40:39.348Z,256,312,-912
2024-11-12T18:40:39.378Z,356,348,-936
2024-11-12T18:40:39.393Z,340,348,-968
2024-11-12T18:40:39.424Z,296,316,-948
2024-11-12T18:40:39.440Z,368,332,-952
2024-11-12T18:40:39.454Z,336,328,-928
2024-11-12T18:40:39.468Z,328,324,-932
2024-11-12T18:40:39.497Z,328,332,-928
2024-11-12T18:40:39.514Z,304,340,-916
2024-11-12T18:40:39.528Z,288,340,-932
2024-11-12T18:40:39.558Z,312,348,-960
2024-11-12T18:40:39.573Z,292,316,-968
2024-11-12T18:40:39.588Z,296,348,-940
2024-11-12T18:40:39.618Z,292,336,-948
2024-11-12T18:40:39.633Z,268,340,-948
2024-11-12T18:40:39.648Z,312,360,-964
2024-11-12T18:40:39.678Z,280,336,-932
2024-11-12T18:40:39.693Z,280,360,-960
2024-11-12T18:40:39.708Z,296,360,-948
2024-11-12T18:40:39.738Z,304,336,-920
2024-11-12T18:40:39.768Z,308,336,-932
2024-11-12T18:40:39.769Z,288,316,-928
2024-11-12T18:40:39.798Z,316,336,-928
2024-11-12T18:40:39.828Z,296,344,-936
2024-11-12T18:40:39.843Z,280,356,-960
2024-11-12T18:40:39.858Z,304,360,-980
