Time,X,Y,Z
2024-11-03T01:01:58.114Z,432,-112,-692
2024-11-03T01:01:58.127Z,524,140,-584
2024-11-03T01:01:58.142Z,508,140,-892
2024-11-03T01:01:58.172Z,480,-120,-1164
2024-11-03T01:01:58.188Z,488,-88,-1216
2024-11-03T01:01:58.217Z,408,-116,-976
2024-11-03T01:01:58.232Z,480,0,-768
2024-11-03T01:01:58.247Z,516,144,-828
2024-11-03T01:01:58.277Z,484,-48,-972
2024-11-03T01:01:58.292Z,508,12,-832
2024-11-03T01:01:58.307Z,504,36,-484
2024-11-03T01:01:58.338Z,516,-4,-684
2024-11-03T01:01:58.352Z,388,-200,-1164
2024-11-03T01:01:58.367Z,316,-220,-1128
2024-11-03T01:01:58.397Z,260,-276,-944
2024-11-03T01:01:58.412Z,244,-324,-876
2024-11-03T01:01:58.427Z,204,-336,-1312
2024-11-03T01:01:58.457Z,244,-536,-1340
2024-11-03T01:01:58.528Z,860,8,-1404
2024-11-03T01:01:58.550Z,912,92,-1332
2024-11-03T01:01:58.558Z,772,-460,-1304
2024-11-03T01:01:58.559Z,880,-460,-1508
2024-11-03T01:01:58.562Z,1572,-148,-1664
2024-11-03T01:01:58.578Z,1844,448,-1532
2024-11-03T01:01:58.592Z,1684,332,-1636
2024-11-03T01:01:58.622Z,1680,-100,-1468
2024-11-03T01:01:58.638Z,2008,-8,-1140
2024-11-03T01:01:58.652Z,2040,548,-652
2024-11-03T01:01:58.682Z,1812,192,-200
2024-11-03T01:01:58.697Z,1232,-584,-72
2024-11-03T01:01:58.712Z,1076,-416,160
2024-11-03T01:01:58.742Z,564,-400,624
2024-11-03T01:01:58.757Z,232,-752,1204
2024-11-03T01:01:58.772Z,116,-748,1000
2024-11-03T01:01:58.802Z,-224,-964,348
2024-11-03T01:01:58.817Z,-580,-1332,-164
2024-11-03T01:01:58.847Z,-484,-1260,-956
2024-11-03T01:01:58.862Z,-588,-964,-1904
2024-11-03T01:01:58.877Z,-908,-852,-1832
2024-11-03T01:01:58.907Z,-1024,-868,-876
2024-11-03T01:01:58.922Z,-880,-780,-800
2024-11-03T01:01:58.939Z,-892,-1020,-1356
2024-11-03T01:01:58.967Z,-768,-1108,-1540
2024-11-03T01:01:58.982Z,-524,-1360,-1524
2024-11-03T01:01:58.997Z,332,-1048,-1628
2024-11-03T01:01:59.027Z,1016,552,-2040
2024-11-03T01:01:59.042Z,428,-24,-2040
2024-11-03T01:01:59.062Z,12,-928,-1564
2024-11-03T01:01:59.087Z,156,-256,-964
2024-11-03T01:01:59.102Z,372,-44,-1064
2024-11-03T01:01:59.117Z,244,64,-1304
2024-11-03T01:01:59.147Z,40,-348,-1176
2024-11-03T01:01:59.162Z,144,-116,-928
2024-11-03T01:01:59.193Z,188,-48,-868
2024-11-03T01:01:59.213Z,128,4,-972
2024-11-03T01:01:59.222Z,52,-208,-1056
2024-11-03T01:01:59.252Z,0,-128,-996
2024-11-03T01:01:59.269Z,-84,-260,-884
2024-11-03T01:01:59.283Z,-96,-200,-968
2024-11-03T01:01:59.312Z,-116,-220,-944
2024-11-03T01:01:59.327Z,-52,-180,-988
2024-11-03T01:01:59.342Z,-80,-132,-1016
2024-11-03T01:01:59.375Z,-108,-280,-1056
2024-11-03T01:01:59.392Z,-84,-160,-968
2024-11-03T01:01:59.406Z,-16,-108,-912
2024-11-03T01:01:59.432Z,-68,-184,-976
2024-11-03T01:01:59.447Z,-132,-288,-1052
2024-11-03T01:01:59.477Z,-120,-272,-1024
2024-11-03T01:01:59.492Z,-100,-264,-1028
2024-11-03T01:01:59.508Z,-76,-260,-1024
2024-11-03T01:01:59.538Z,-36,-204,-1008
2024-11-03T01:01:59.552Z,-24,-188,-984
