Time,X,Y,Z
2024-11-03T21:31:14.478Z,128,212,-684
2024-11-03T21:31:14.492Z,504,44,-636
2024-11-03T21:31:14.522Z,1280,-72,-732
2024-11-03T21:31:14.536Z,1692,-188,-760
2024-11-03T21:31:14.566Z,1428,-228,-576
2024-11-03T21:31:14.581Z,928,-160,-712
2024-11-03T21:31:14.611Z,-296,168,-1256
2024-11-03T21:31:14.626Z,-1548,456,-1548
2024-11-03T21:31:14.642Z,-2040,664,-1456
2024-11-03T21:31:14.671Z,-1696,584,-1264
2024-11-03T21:31:14.741Z,-808,340,-1040
2024-11-03T21:31:14.742Z,52,-260,-448
2024-11-03T21:31:14.746Z,1900,-892,-348
2024-11-03T21:31:14.752Z,2040,-436,-440
2024-11-03T21:31:14.761Z,2040,-608,-296
2024-11-03T21:31:14.791Z,1360,-484,-744
2024-11-03T21:31:14.806Z,-496,32,-1400
2024-11-03T21:31:14.821Z,-2040,516,-1664
2024-11-03T21:31:14.851Z,-2040,748,-1712
2024-11-03T21:31:14.866Z,-1680,640,-1504
2024-11-03T21:31:14.881Z,-1056,408,-1040
2024-11-03T21:31:14.911Z,-116,-156,-592
2024-11-03T21:31:14.926Z,1136,-1184,-900
2024-11-03T21:31:14.942Z,2040,-544,-196
2024-11-03T21:31:14.971Z,2040,140,-504
2024-11-03T21:31:14.986Z,1736,-400,-520
2024-11-03T21:31:15.001Z,144,-28,-1272
2024-11-03T21:31:15.041Z,-1640,488,-1732
2024-11-03T21:31:15.046Z,-2040,352,-1760
2024-11-03T21:31:15.062Z,-1492,584,-1296
2024-11-03T21:31:15.091Z,-756,432,-1016
2024-11-03T21:31:15.106Z,116,-32,-632
2024-11-03T21:31:15.121Z,1492,-572,-456
2024-11-03T21:31:15.151Z,2040,-240,-476
2024-11-03T21:31:15.166Z,2040,-396,-332
2024-11-03T21:31:15.196Z,1276,-336,-800
2024-11-03T21:31:15.211Z,-496,192,-1452
2024-11-03T21:31:15.226Z,-1960,596,-1780
2024-11-03T21:31:15.256Z,-1856,664,-1564
2024-11-03T21:31:15.271Z,-1180,524,-1236
2024-11-03T21:31:15.301Z,-464,308,-860
2024-11-03T21:31:15.316Z,288,-464,-304
2024-11-03T21:31:15.331Z,1672,-996,-668
2024-11-03T21:31:15.361Z,1876,-156,-516
2024-11-03T21:31:15.376Z,1724,-316,-480
2024-11-03T21:31:15.392Z,820,-52,-904
2024-11-03T21:31:15.421Z,-88,208,-1068
2024-11-03T21:31:15.439Z,-244,336,-1240
2024-11-03T21:31:15.452Z,-452,448,-1152
2024-11-03T21:31:15.486Z,-336,376,-1112
2024-11-03T21:31:15.495Z,-52,296,-1048
2024-11-03T21:31:15.513Z,184,260,-1048
2024-11-03T21:31:15.558Z,356,240,-1048
2024-11-03T21:31:15.559Z,304,232,-932
2024-11-03T21:31:15.571Z,304,240,-996
2024-11-03T21:31:15.601Z,260,264,-1004
2024-11-03T21:31:15.616Z,268,240,-956
2024-11-03T21:31:15.631Z,380,236,-1024
2024-11-03T21:31:15.661Z,360,220,-1040
2024-11-03T21:31:15.676Z,292,224,-992
2024-11-03T21:31:15.692Z,244,244,-1024
2024-11-03T21:31:15.721Z,124,256,-988
2024-11-03T21:31:15.736Z,76,280,-1020
2024-11-03T21:31:15.751Z,72,276,-996
2024-11-03T21:31:15.781Z,116,248,-984
2024-11-03T21:31:15.796Z,204,216,-952
