Time,X,Y,Z
2024-11-03T21:28:58.473Z,-120,272,-1064
2024-11-03T21:28:58.488Z,-124,260,-1068
2024-11-03T21:28:58.503Z,-104,272,-1048
2024-11-03T21:28:58.533Z,-112,256,-1032
2024-11-03T21:28:58.548Z,-120,248,-1028
2024-11-03T21:28:58.563Z,-112,260,-1040
2024-11-03T21:28:58.593Z,-112,260,-1012
2024-11-03T21:28:58.608Z,-104,260,-1008
2024-11-03T21:28:58.623Z,-104,264,-1016
2024-11-03T21:28:58.653Z,-104,260,-976
2024-11-03T21:28:58.668Z,-104,264,-976
2024-11-03T21:28:58.698Z,-88,264,-964
2024-11-03T21:28:58.783Z,-84,252,-944
2024-11-03T21:28:58.784Z,-48,272,-752
2024-11-03T21:28:58.794Z,8,220,-684
2024-11-03T21:28:58.795Z,24,124,-500
2024-11-03T21:28:58.795Z,44,88,-428
2024-11-03T21:28:58.818Z,40,0,-200
2024-11-03T21:28:58.833Z,-428,1460,-140
2024-11-03T21:28:58.850Z,-320,-1112,132
2024-11-03T21:28:58.879Z,-416,-864,-652
2024-11-03T21:28:58.893Z,-140,-1420,-1344
2024-11-03T21:28:58.908Z,600,-844,768
2024-11-03T21:28:58.938Z,456,180,-2040
2024-11-03T21:28:58.953Z,112,-196,-2040
2024-11-03T21:28:58.983Z,52,-4,-2040
2024-11-03T21:28:58.998Z,-96,64,-1444
2024-11-03T21:28:59.017Z,-244,20,-1096
2024-11-03T21:28:59.043Z,-212,-112,-1220
2024-11-03T21:28:59.058Z,-260,-164,-988
2024-11-03T21:28:59.073Z,-140,16,-1000
2024-11-03T21:28:59.103Z,-116,0,-1008
2024-11-03T21:28:59.123Z,-160,-160,-1064
2024-11-03T21:28:59.133Z,-128,-196,-1088
2024-11-03T21:28:59.165Z,-120,-148,-1088
2024-11-03T21:28:59.181Z,-120,-176,-1060
2024-11-03T21:28:59.197Z,-100,-164,-1028
2024-11-03T21:28:59.223Z,-76,-172,-1108
2024-11-03T21:28:59.238Z,-100,-220,-1084
2024-11-03T21:28:59.253Z,-72,-208,-1116
2024-11-03T21:28:59.291Z,-112,-232,-996
2024-11-03T21:28:59.310Z,-116,-260,-952
2024-11-03T21:28:59.334Z,-128,-272,-980
2024-11-03T21:28:59.344Z,-148,-312,-980
2024-11-03T21:28:59.358Z,-116,-268,-1000
2024-11-03T21:28:59.388Z,-88,-240,-952
2024-11-03T21:28:59.403Z,-60,-180,-988
2024-11-03T21:28:59.419Z,-52,-212,-1020
2024-11-03T21:28:59.449Z,-60,-224,-1056
2024-11-03T21:28:59.464Z,-84,-232,-1032
2024-11-03T21:28:59.479Z,-84,-260,-1016
