Time,X,Y,Z
2024-11-12T18:45:42.977Z,-196,416,-956
2024-11-12T18:45:42.990Z,-184,408,-968
2024-11-12T18:45:43.020Z,-172,408,-944
2024-11-12T18:45:43.035Z,-176,404,-916
2024-11-12T18:45:43.050Z,-176,408,-932
2024-11-12T18:45:43.080Z,-176,408,-940
2024-11-12T18:45:43.095Z,-184,408,-940
2024-11-12T18:45:43.110Z,-180,412,-960
2024-11-12T18:45:43.141Z,-208,416,-1012
2024-11-12T18:45:43.155Z,-244,388,-1116
2024-11-12T18:45:43.170Z,-268,364,-1320
2024-11-12T18:45:43.200Z,-204,128,-1764
2024-11-12T18:45:43.271Z,-384,92,-2040
2024-11-12T18:45:43.271Z,-108,328,-2040
2024-11-12T18:45:43.271Z,224,248,-2040
2024-11-12T18:45:43.276Z,32,276,-1676
2024-11-12T18:45:43.305Z,-124,192,-944
2024-11-12T18:45:43.320Z,-276,204,-512
2024-11-12T18:45:43.335Z,-232,96,-140
2024-11-12T18:45:43.365Z,-292,184,8
2024-11-12T18:45:43.380Z,-144,308,124
2024-11-12T18:45:43.395Z,12,488,204
2024-11-12T18:45:43.426Z,16,720,248
2024-11-12T18:45:43.440Z,32,868,200
2024-11-12T18:45:43.455Z,68,932,80
2024-11-12T18:45:43.485Z,4,928,-44
2024-11-12T18:45:43.500Z,24,920,-144
2024-11-12T18:45:43.515Z,36,912,-256
2024-11-12T18:45:43.545Z,44,904,-336
2024-11-12T18:45:43.561Z,100,916,-340
2024-11-12T18:45:43.590Z,112,924,-380
2024-11-12T18:45:43.605Z,76,936,-412
2024-11-12T18:45:43.621Z,36,952,-448
2024-11-12T18:45:43.651Z,56,948,-484
2024-11-12T18:45:43.665Z,48,960,-472
2024-11-12T18:45:43.683Z,64,948,-432
2024-11-12T18:45:43.715Z,84,928,-400
2024-11-12T18:45:43.727Z,104,912,-420
2024-11-12T18:45:43.742Z,16,940,-416
2024-11-12T18:45:43.770Z,20,972,-416
2024-11-12T18:45:43.785Z,24,968,-420
2024-11-12T18:45:43.800Z,24,964,-400
2024-11-12T18:45:43.830Z,60,936,-452
2024-11-12T18:45:43.845Z,24,932,-476
2024-11-12T18:45:43.860Z,-12,956,-496
2024-11-12T18:45:43.891Z,24,960,-512
2024-11-12T18:45:43.906Z,36,944,-496
2024-11-12T18:45:43.935Z,48,936,-508
2024-11-12T18:45:43.950Z,68,924,-528
2024-11-12T18:45:43.966Z,36,940,-516
2024-11-12T18:45:43.997Z,40,948,-508
2024-11-12T18:45:44.014Z,44,944,-492
2024-11-12T18:45:44.028Z,28,940,-472
2024-11-12T18:45:44.055Z,32,924,-464
2024-11-12T18:45:44.070Z,44,940,-456
2024-11-12T18:45:44.085Z,24,944,-464
2024-11-12T18:45:44.115Z,28,940,-452
2024-11-12T18:45:44.130Z,36,932,-444
2024-11-12T18:45:44.145Z,32,936,-460
2024-11-12T18:45:44.175Z,44,924,-460
