Time,X,Y,Z
2024-11-03T01:00:58.970Z,68,344,-964
2024-11-03T01:00:58.987Z,68,368,-924
2024-11-03T01:00:59.002Z,56,332,-916
2024-11-03T01:00:59.028Z,32,296,-912
2024-11-03T01:00:59.043Z,40,324,-912
2024-11-03T01:00:59.058Z,12,276,-920
2024-11-03T01:00:59.088Z,-8,268,-912
2024-11-03T01:00:59.103Z,0,288,-868
2024-11-03T01:00:59.118Z,4,332,-864
2024-11-03T01:00:59.149Z,12,284,-888
2024-11-03T01:00:59.163Z,32,344,-952
2024-11-03T01:00:59.193Z,20,292,-964
2024-11-03T01:00:59.240Z,32,308,-948
2024-11-03T01:00:59.263Z,36,336,-924
2024-11-03T01:00:59.273Z,28,272,-976
2024-11-03T01:00:59.275Z,32,312,-1060
2024-11-03T01:00:59.283Z,44,332,-1016
2024-11-03T01:00:59.313Z,36,308,-912
2024-11-03T01:00:59.328Z,48,308,-860
2024-11-03T01:00:59.343Z,20,288,-856
2024-11-03T01:00:59.373Z,16,164,-420
2024-11-03T01:00:59.388Z,196,-164,108
2024-11-03T01:00:59.403Z,348,-952,808
2024-11-03T01:00:59.433Z,-100,-2040,804
2024-11-03T01:00:59.449Z,-848,-2040,-636
2024-11-03T01:00:59.478Z,368,-2040,-2040
2024-11-03T01:00:59.493Z,1480,-356,-2040
2024-11-03T01:00:59.508Z,908,-464,624
2024-11-03T01:00:59.538Z,736,-888,-844
2024-11-03T01:00:59.553Z,624,-496,-2040
2024-11-03T01:00:59.568Z,836,-504,-1092
2024-11-03T01:00:59.599Z,1240,512,-392
2024-11-03T01:00:59.613Z,912,504,-740
2024-11-03T01:00:59.628Z,580,-560,-1140
2024-11-03T01:00:59.658Z,660,-388,-992
2024-11-03T01:00:59.674Z,696,-236,-836
2024-11-03T01:00:59.688Z,636,-432,-1024
2024-11-03T01:00:59.718Z,652,-384,-1128
2024-11-03T01:00:59.734Z,564,-396,-1072
2024-11-03T01:00:59.766Z,384,-520,-1000
2024-11-03T01:00:59.783Z,344,-620,-952
2024-11-03T01:00:59.793Z,344,-532,-940
2024-11-03T01:00:59.823Z,336,-480,-944
2024-11-03T01:00:59.838Z,316,-464,-888
2024-11-03T01:00:59.853Z,248,-544,-824
2024-11-03T01:00:59.885Z,264,-536,-880
2024-11-03T01:00:59.902Z,248,-524,-948
2024-11-03T01:00:59.913Z,240,-464,-896
2024-11-03T01:00:59.943Z,252,-460,-828
2024-11-03T01:00:59.958Z,276,-456,-824
2024-11-03T01:00:59.973Z,316,-420,-928
2024-11-03T01:01:00.003Z,448,-416,-1044
2024-11-03T01:01:00.018Z,584,-264,-1292
2024-11-03T01:01:00.033Z,584,-268,-1372
2024-11-03T01:01:00.063Z,596,-248,-1044
