Time,X,Y,Z
2024-11-03T00:58:42.053Z,296,200,-996
2024-11-03T00:58:42.066Z,276,224,-1016
2024-11-03T00:58:42.096Z,280,188,-980
2024-11-03T00:58:42.111Z,284,232,-956
2024-11-03T00:58:42.126Z,272,196,-932
2024-11-03T00:58:42.156Z,288,200,-952
2024-11-03T00:58:42.171Z,280,188,-960
2024-11-03T00:58:42.197Z,268,172,-972
2024-11-03T00:58:42.216Z,276,132,-968
2024-11-03T00:58:42.231Z,336,92,-1004
2024-11-03T00:58:42.246Z,404,112,-1128
2024-11-03T00:58:42.276Z,476,48,-1248
2024-11-03T00:58:42.328Z,592,44,-1452
2024-11-03T00:58:42.349Z,692,76,-1648
2024-11-03T00:58:42.358Z,732,-24,-1968
2024-11-03T00:58:42.359Z,684,-56,-2040
2024-11-03T00:58:42.381Z,636,-88,-2040
2024-11-03T00:58:42.396Z,656,-204,-1764
2024-11-03T00:58:42.411Z,644,48,-1208
2024-11-03T00:58:42.441Z,540,224,-856
2024-11-03T00:58:42.456Z,332,160,-644
2024-11-03T00:58:42.471Z,40,72,-276
2024-11-03T00:58:42.501Z,-124,228,-8
2024-11-03T00:58:42.516Z,-276,288,168
2024-11-03T00:58:42.531Z,-324,336,304
2024-11-03T00:58:42.561Z,-268,560,312
2024-11-03T00:58:42.576Z,-324,444,436
2024-11-03T00:58:42.591Z,-352,464,532
2024-11-03T00:58:42.623Z,-376,600,576
2024-11-03T00:58:42.640Z,-472,532,480
2024-11-03T00:58:42.654Z,-484,512,368
2024-11-03T00:58:42.680Z,-500,580,408
2024-11-03T00:58:42.695Z,-524,632,432
2024-11-03T00:58:42.728Z,-584,672,460
2024-11-03T00:58:42.742Z,-616,720,400
2024-11-03T00:58:42.758Z,-596,760,260
2024-11-03T00:58:42.785Z,-624,848,204
2024-11-03T00:58:42.800Z,-620,888,132
2024-11-03T00:58:42.815Z,-624,940,36
2024-11-03T00:58:42.847Z,-600,896,16
2024-11-03T00:58:42.862Z,-580,800,84
2024-11-03T00:58:42.876Z,-544,712,232
2024-11-03T00:58:42.905Z,-492,644,376
2024-11-03T00:58:42.920Z,-444,732,456
2024-11-03T00:58:42.936Z,-444,724,460
