Time,X,Y,Z
2024-11-03T01:04:01.409Z,-404,-516,-368
2024-11-03T01:04:01.425Z,824,512,-2020
2024-11-03T01:04:01.440Z,1828,784,-2040
2024-11-03T01:04:01.470Z,2040,1744,-2040
2024-11-03T01:04:01.485Z,1764,2008,-996
2024-11-03T01:04:01.500Z,1016,384,-40
2024-11-03T01:04:01.530Z,280,152,448
2024-11-03T01:04:01.545Z,-1188,-284,496
2024-11-03T01:04:01.560Z,-2040,-1424,-416
2024-11-03T01:04:01.590Z,-2040,-2040,-1176
2024-11-03T01:04:01.605Z,-1816,-2040,-1352
2024-11-03T01:04:01.620Z,1244,-928,-732
2024-11-03T01:04:01.657Z,2040,912,-2040
2024-11-03T01:04:01.721Z,2040,2024,-2040
2024-11-03T01:04:01.722Z,2040,2040,-1548
2024-11-03T01:04:01.724Z,1948,536,-1172
2024-11-03T01:04:01.726Z,816,-1184,1272
2024-11-03T01:04:01.739Z,-136,-1192,2040
2024-11-03T01:04:01.770Z,-992,-1224,-996
2024-11-03T01:04:01.785Z,-1504,-912,-2040
2024-11-03T01:04:01.800Z,-864,632,-1900
2024-11-03T01:04:01.830Z,-856,404,-1340
2024-11-03T01:04:01.845Z,-1280,-204,-2040
2024-11-03T01:04:01.860Z,-1104,-960,-2040
2024-11-03T01:04:01.890Z,-636,-1052,-1424
2024-11-03T01:04:01.905Z,-236,-1940,200
2024-11-03T01:04:01.935Z,2040,-596,508
2024-11-03T01:04:01.950Z,2040,1448,-460
2024-11-03T01:04:01.980Z,2040,2040,52
2024-11-03T01:04:01.995Z,1956,-524,112
2024-11-03T01:04:02.010Z,592,-648,-1564
2024-11-03T01:04:02.040Z,-924,-680,-1316
2024-11-03T01:04:02.055Z,-2040,-1632,-932
2024-11-03T01:04:02.070Z,-2040,-1508,-2040
2024-11-03T01:04:02.100Z,-792,8,-1800
2024-11-03T01:04:02.116Z,1096,1616,-2000
2024-11-03T01:04:02.130Z,232,1392,-1908
2024-11-03T01:04:02.171Z,-188,-520,-2040
2024-11-03T01:04:02.175Z,252,-240,-2040
2024-11-03T01:04:02.190Z,608,-1396,-512
2024-11-03T01:04:02.220Z,2040,-2040,1152
2024-11-03T01:04:02.235Z,2040,-640,2040
2024-11-03T01:04:02.250Z,2040,1072,960
2024-11-03T01:04:02.280Z,2040,1572,-2040
2024-11-03T01:04:02.295Z,216,100,-2040
2024-11-03T01:04:02.310Z,-964,100,-548
2024-11-03T01:04:02.340Z,-1740,-1536,-404
2024-11-03T01:04:02.355Z,-1972,-2040,-2040
2024-11-03T01:04:02.370Z,-1656,-2040,-1620
2024-11-03T01:04:02.400Z,148,-716,-688
2024-11-03T01:04:02.415Z,2040,656,-536
2024-11-03T01:04:02.430Z,2040,1532,-96
2024-11-03T01:04:02.460Z,2040,2040,472
2024-11-03T01:04:02.475Z,2040,2040,-1368
2024-11-03T01:04:02.490Z,392,-476,-856
2024-11-03T01:04:02.520Z,-872,-192,-52
2024-11-03T01:04:02.535Z,-1900,-280,-1580
2024-11-03T01:04:02.565Z,-2020,-456,-2032
2024-11-03T01:04:02.580Z,-1948,-1292,-1644
2024-11-03T01:04:02.612Z,-1576,-2040,-1204
2024-11-03T01:04:02.626Z,668,-2040,-880
2024-11-03T01:04:02.642Z,2040,1140,-1412
2024-11-03T01:04:02.670Z,2040,2028,-1144
2024-11-03T01:04:02.687Z,2040,2040,-756
2024-11-03T01:04:02.709Z,1812,1268,-784
2024-11-03T01:04:02.730Z,676,-432,60
2024-11-03T01:04:02.750Z,-292,-132,328
2024-11-03T01:04:02.760Z,-1256,-192,-388
2024-11-03T01:04:02.790Z,-1788,-224,-1080
2024-11-03T01:04:02.805Z,-1652,-1124,-1448
2024-11-03T01:04:02.821Z,-1524,-2040,-1068
2024-11-03T01:04:02.853Z,-1220,-2040,-748
2024-11-03T01:04:02.865Z,1540,928,-1924
2024-11-03T01:04:02.880Z,1716,1832,-2040
2024-11-03T01:04:02.910Z,1592,2040,-2040
2024-11-03T01:04:02.925Z,1208,1308,-1376
2024-11-03T01:04:02.940Z,804,608,-592
