Time,X,Y,Z
2024-11-12T18:48:44.201Z,-128,376,-956
2024-11-12T18:48:44.232Z,-88,368,-952
2024-11-12T18:48:44.247Z,-84,360,-948
2024-11-12T18:48:44.262Z,-52,336,-952
2024-11-12T18:48:44.292Z,12,276,-944
2024-11-12T18:48:44.307Z,144,112,-960
2024-11-12T18:48:44.354Z,488,96,-1264
2024-11-12T18:48:44.355Z,772,52,-1352
2024-11-12T18:48:44.367Z,760,76,-1144
2024-11-12T18:48:44.397Z,660,20,-836
2024-11-12T18:48:44.412Z,292,132,-792
2024-11-12T18:48:44.427Z,-276,304,-884
2024-11-12T18:48:44.522Z,-892,496,-1000
2024-11-12T18:48:44.522Z,-1532,700,-1176
2024-11-12T18:48:44.522Z,-1832,832,-1020
2024-11-12T18:48:44.522Z,-1812,816,-732
2024-11-12T18:48:44.532Z,-1544,644,-640
2024-11-12T18:48:44.547Z,-1192,428,-628
2024-11-12T18:48:44.577Z,-716,140,-568
2024-11-12T18:48:44.592Z,-92,-272,-476
2024-11-12T18:48:44.622Z,824,-520,-768
2024-11-12T18:48:44.637Z,1704,-604,-1172
2024-11-12T18:48:44.652Z,2040,-600,-1456
2024-11-12T18:48:44.682Z,2040,-552,-1340
2024-11-12T18:48:44.698Z,1736,-432,-1220
2024-11-12T18:48:44.712Z,876,-276,-1172
2024-11-12T18:48:44.742Z,-60,-64,-1108
2024-11-12T18:48:44.757Z,-660,216,-984
2024-11-12T18:48:44.772Z,-1144,468,-984
2024-11-12T18:48:44.802Z,-1592,648,-1104
2024-11-12T18:48:44.817Z,-1844,668,-1108
2024-11-12T18:48:44.832Z,-1772,696,-1008
2024-11-12T18:48:44.873Z,-1576,556,-840
2024-11-12T18:48:44.877Z,-1212,392,-764
2024-11-12T18:48:44.892Z,-804,76,-768
2024-11-12T18:48:44.922Z,-128,-124,-808
2024-11-12T18:48:44.937Z,684,-332,-832
2024-11-12T18:48:44.967Z,1236,-404,-888
2024-11-12T18:48:44.982Z,1508,-564,-916
2024-11-12T18:48:45.012Z,1760,-544,-1104
2024-11-12T18:48:45.028Z,2000,-484,-1056
2024-11-12T18:48:45.042Z,1708,-464,-840
2024-11-12T18:48:45.057Z,1064,-444,-824
2024-11-12T18:48:45.087Z,-96,-228,-1144
2024-11-12T18:48:45.102Z,-1272,80,-1432
2024-11-12T18:48:45.117Z,-1512,480,-1352
2024-11-12T18:48:45.147Z,-1700,736,-1076
2024-11-12T18:48:45.162Z,-1988,688,-1076
2024-11-12T18:48:45.178Z,-1880,672,-828
2024-11-12T18:48:45.207Z,-1536,492,-648
2024-11-12T18:48:45.222Z,-1168,308,-532
2024-11-12T18:48:45.252Z,-816,144,-552
2024-11-12T18:48:45.267Z,-412,-20,-736
2024-11-12T18:48:45.282Z,184,-224,-900
2024-11-12T18:48:45.312Z,868,-248,-1040
2024-11-12T18:48:45.328Z,1168,-356,-1116
2024-11-12T18:48:45.342Z,1452,-420,-1212
2024-11-12T18:48:45.372Z,1688,-412,-1168
2024-11-12T18:48:45.395Z,1852,-364,-1040
2024-11-12T18:48:45.402Z,1488,-352,-844
2024-11-12T18:48:45.432Z,1008,-396,-808
2024-11-12T18:48:45.447Z,-24,-272,-1016
2024-11-12T18:48:45.462Z,-1092,20,-1196
2024-11-12T18:48:45.492Z,-1496,292,-1112
2024-11-12T18:48:45.507Z,-1512,500,-1080
2024-11-12T18:48:45.522Z,-1744,692,-1100
2024-11-12T18:48:45.552Z,-1960,496,-1044
2024-11-12T18:48:45.567Z,-1680,504,-732
2024-11-12T18:48:45.598Z,-1296,308,-548
2024-11-12T18:48:45.617Z,-880,184,-580
2024-11-12T18:48:45.628Z,-640,20,-624
2024-11-12T18:48:45.657Z,-72,-124,-844
2024-11-12T18:48:45.671Z,484,-252,-1032
2024-11-12T18:48:45.687Z,1012,-268,-1200
2024-11-12T18:48:45.716Z,1284,-308,-1220
2024-11-12T18:48:45.732Z,1460,-304,-1216
2024-11-12T18:48:45.749Z,1508,-220,-1164
2024-11-12T18:48:45.779Z,932,-100,-1056
2024-11-12T18:48:45.794Z,256,64,-1040
2024-11-12T18:48:45.807Z,-396,264,-900
2024-11-12T18:48:45.837Z,-720,464,-932
2024-11-12T18:48:45.852Z,-1012,568,-1068
2024-11-12T18:48:45.882Z,-1268,620,-1124
2024-11-12T18:48:45.914Z,-1280,552,-984
2024-11-12T18:48:45.914Z,-1092,452,-840
2024-11-12T18:48:45.942Z,-852,324,-780
2024-11-12T18:48:45.957Z,-604,248,-740
2024-11-12T18:48:45.972Z,-388,184,-732
2024-11-12T18:48:46.002Z,-32,64,-792
2024-11-12T18:48:46.017Z,376,-32,-992
2024-11-12T18:48:46.032Z,780,-112,-1152
2024-11-12T18:48:46.062Z,1036,-208,-1188
2024-11-12T18:48:46.085Z,1284,-192,-1208
2024-11-12T18:48:46.091Z,1192,-164,-1116
2024-11-12T18:48:46.122Z,732,-44,-1120
2024-11-12T18:48:46.137Z,-32,56,-1152
2024-11-12T18:48:46.152Z,-524,316,-1124
2024-11-12T18:48:46.182Z,-808,488,-1048
2024-11-12T18:48:46.197Z,-1024,576,-1000
2024-11-12T18:48:46.227Z,-1224,616,-920
2024-11-12T18:48:46.242Z,-1140,564,-796
2024-11-12T18:48:46.257Z,-988,476,-684
2024-11-12T18:48:46.290Z,-792,380,-628
2024-11-12T18:48:46.302Z,-520,296,-652
2024-11-12T18:48:46.316Z,-252,228,-748
2024-11-12T18:48:46.349Z,60,124,-848
2024-11-12T18:48:46.362Z,336,96,-1012
2024-11-12T18:48:46.380Z,460,72,-1136
2024-11-12T18:48:46.407Z,504,100,-1220
2024-11-12T18:48:46.427Z,540,124,-1236
2024-11-12T18:48:46.437Z,460,148,-1236
2024-11-12T18:48:46.467Z,364,144,-1192
2024-11-12T18:48:46.482Z,200,180,-1076
2024-11-12T18:48:46.512Z,68,236,-984
2024-11-12T18:48:46.528Z,-40,272,-920
2024-11-12T18:48:46.542Z,-128,292,-876
2024-11-12T18:48:46.572Z,-152,312,-884
2024-11-12T18:48:46.587Z,-136,284,-920
2024-11-12T18:48:46.602Z,-80,256,-936
2024-11-12T18:48:46.632Z,68,200,-940
