Time,X,Y,Z
2024-11-03T01:00:04.864Z,188,468,-892
2024-11-03T01:00:04.879Z,212,484,-964
2024-11-03T01:00:04.894Z,212,476,-1040
2024-11-03T01:00:04.924Z,164,320,-1076
2024-11-03T01:00:04.939Z,192,412,-948
2024-11-03T01:00:04.954Z,204,388,-928
2024-11-03T01:00:04.984Z,204,452,-852
2024-11-03T01:00:04.999Z,196,484,-1000
2024-11-03T01:00:05.029Z,172,372,-1008
2024-11-03T01:00:05.044Z,176,440,-876
2024-11-03T01:00:05.061Z,172,472,-892
2024-11-03T01:00:05.122Z,136,416,-932
2024-11-03T01:00:05.154Z,124,476,-936
2024-11-03T01:00:05.163Z,160,460,-980
2024-11-03T01:00:05.163Z,172,464,-940
2024-11-03T01:00:05.168Z,164,408,-804
2024-11-03T01:00:05.179Z,152,404,-772
2024-11-03T01:00:05.211Z,280,-244,-172
2024-11-03T01:00:05.224Z,748,-428,844
2024-11-03T01:00:05.239Z,736,-188,320
2024-11-03T01:00:05.269Z,-56,-1332,72
2024-11-03T01:00:05.284Z,-1148,-2040,-2040
2024-11-03T01:00:05.299Z,200,-392,-1728
2024-11-03T01:00:05.329Z,224,-540,1228
2024-11-03T01:00:05.344Z,376,-600,-1460
2024-11-03T01:00:05.375Z,504,-728,-2040
2024-11-03T01:00:05.389Z,468,-432,-300
2024-11-03T01:00:05.404Z,300,-724,-988
2024-11-03T01:00:05.434Z,148,-664,-1504
2024-11-03T01:00:05.450Z,76,-508,-900
2024-11-03T01:00:05.464Z,180,-420,-652
2024-11-03T01:00:05.494Z,108,-380,-1048
2024-11-03T01:00:05.512Z,52,-660,-996
2024-11-03T01:00:05.524Z,100,-568,-816
2024-11-03T01:00:05.556Z,104,-572,-1008
2024-11-03T01:00:05.571Z,28,-696,-888
2024-11-03T01:00:05.584Z,20,-672,-868
2024-11-03T01:00:05.614Z,104,-504,-832
2024-11-03T01:00:05.630Z,60,-668,-852
2024-11-03T01:00:05.661Z,112,-604,-880
2024-11-03T01:00:05.678Z,132,-652,-856
2024-11-03T01:00:05.695Z,144,-568,-868
2024-11-03T01:00:05.719Z,164,-588,-892
2024-11-03T01:00:05.734Z,136,-624,-808
2024-11-03T01:00:05.749Z,120,-588,-856
2024-11-03T01:00:05.781Z,56,-628,-816
2024-11-03T01:00:05.799Z,60,-616,-836
2024-11-03T01:00:05.811Z,72,-620,-828
2024-11-03T01:00:05.839Z,108,-616,-876
2024-11-03T01:00:05.854Z,80,-600,-856
2024-11-03T01:00:05.869Z,104,-592,-816
2024-11-03T01:00:05.899Z,76,-596,-816
2024-11-03T01:00:05.916Z,88,-624,-852
2024-11-03T01:00:05.944Z,124,-584,-840
2024-11-03T01:00:05.961Z,104,-608,-852
2024-11-03T01:00:05.974Z,108,-612,-844
