Time,X,Y,Z
2024-11-12T18:50:34.046Z,340,116,-900
2024-11-12T18:50:34.059Z,392,116,-972
2024-11-12T18:50:34.090Z,360,84,-940
2024-11-12T18:50:34.106Z,340,64,-920
2024-11-12T18:50:34.135Z,352,72,-948
2024-11-12T18:50:34.150Z,380,76,-776
2024-11-12T18:50:34.165Z,404,132,-388
2024-11-12T18:50:34.195Z,588,72,-568
2024-11-12T18:50:34.210Z,696,48,-880
2024-11-12T18:50:34.225Z,936,68,-1140
2024-11-12T18:50:34.255Z,1172,252,-1124
2024-11-12T18:50:34.270Z,1036,60,-1160
2024-11-12T18:50:34.285Z,984,-124,-1420
2024-11-12T18:50:34.364Z,824,-176,-1444
2024-11-12T18:50:34.366Z,688,-400,-1660
2024-11-12T18:50:34.366Z,388,-512,-1300
2024-11-12T18:50:34.374Z,280,-672,-1632
2024-11-12T18:50:34.390Z,-12,-852,-1852
2024-11-12T18:50:34.406Z,-420,-956,-1244
2024-11-12T18:50:34.435Z,-644,-720,-1016
2024-11-12T18:50:34.454Z,-768,-644,-1088
2024-11-12T18:50:34.479Z,-924,-612,-984
2024-11-12T18:50:34.495Z,-828,-448,-916
2024-11-12T18:50:34.510Z,-756,-348,-832
2024-11-12T18:50:34.540Z,-720,-348,-492
2024-11-12T18:50:34.555Z,-328,-272,-252
2024-11-12T18:50:34.570Z,128,-140,-140
2024-11-12T18:50:34.600Z,492,124,88
2024-11-12T18:50:34.615Z,756,452,564
2024-11-12T18:50:34.629Z,940,844,704
2024-11-12T18:50:34.659Z,904,744,300
2024-11-12T18:50:34.674Z,696,568,132
2024-11-12T18:50:34.689Z,1024,360,760
2024-11-12T18:50:34.719Z,1744,560,-176
2024-11-12T18:50:34.734Z,1968,712,-836
2024-11-12T18:50:34.764Z,1468,268,-808
2024-11-12T18:50:34.779Z,1100,8,-812
2024-11-12T18:50:34.794Z,916,-228,-836
2024-11-12T18:50:34.824Z,1556,208,-1512
2024-11-12T18:50:34.839Z,1448,-68,-1528
2024-11-12T18:50:34.856Z,620,-792,-1320
2024-11-12T18:50:34.885Z,-124,-1028,-1676
2024-11-12T18:50:34.900Z,-264,-804,-1760
2024-11-12T18:50:34.915Z,-184,-536,-1460
2024-11-12T18:50:34.945Z,-264,-588,-1276
2024-11-12T18:50:34.969Z,-396,-528,-1072
2024-11-12T18:50:34.974Z,-464,-440,-1080
2024-11-12T18:50:35.014Z,-372,-364,-780
2024-11-12T18:50:35.019Z,-36,-148,-664
2024-11-12T18:50:35.035Z,256,-36,-864
2024-11-12T18:50:35.065Z,516,-60,-916
2024-11-12T18:50:35.080Z,656,-8,-1012
2024-11-12T18:50:35.109Z,696,-96,-1048
2024-11-12T18:50:35.124Z,796,-28,-1104
2024-11-12T18:50:35.140Z,820,60,-952
2024-11-12T18:50:35.170Z,688,-4,-880
2024-11-12T18:50:35.185Z,620,-8,-852
2024-11-12T18:50:35.200Z,512,-24,-856
2024-11-12T18:50:35.230Z,396,-80,-908
2024-11-12T18:50:35.245Z,320,-96,-940
