Time,X,Y,Z
2024-11-12T18:43:08.118Z,44,348,-960
2024-11-12T18:43:08.133Z,64,348,-968
2024-11-12T18:43:08.148Z,52,336,-956
2024-11-12T18:43:08.178Z,28,348,-936
2024-11-12T18:43:08.194Z,16,344,-968
2024-11-12T18:43:08.223Z,32,336,-988
2024-11-12T18:43:08.238Z,68,328,-996
2024-11-12T18:43:08.253Z,112,316,-992
2024-11-12T18:43:08.268Z,76,300,-972
2024-11-12T18:43:08.298Z,64,300,-984
2024-11-12T18:43:08.313Z,44,280,-960
2024-11-12T18:43:08.328Z,132,236,-972
2024-11-12T18:43:08.410Z,236,140,-952
2024-11-12T18:43:08.436Z,396,-28,-1036
2024-11-12T18:43:08.437Z,952,-272,-1244
2024-11-12T18:43:08.437Z,1416,-412,-1248
2024-11-12T18:43:08.437Z,1444,-532,-1068
2024-11-12T18:43:08.463Z,1104,-512,-764
2024-11-12T18:43:08.478Z,708,-416,-764
2024-11-12T18:43:08.494Z,416,-308,-884
2024-11-12T18:43:08.523Z,20,-148,-1048
2024-11-12T18:43:08.538Z,-548,48,-1184
2024-11-12T18:43:08.553Z,-960,408,-1144
2024-11-12T18:43:08.583Z,-1580,416,-984
2024-11-12T18:43:08.598Z,-1356,508,-876
2024-11-12T18:43:08.613Z,-1112,480,-868
2024-11-12T18:43:08.650Z,-984,472,-864
2024-11-12T18:43:08.658Z,-784,468,-788
2024-11-12T18:43:08.688Z,-572,468,-804
2024-11-12T18:43:08.703Z,-492,460,-852
2024-11-12T18:43:08.718Z,-476,464,-908
2024-11-12T18:43:08.748Z,-364,468,-992
2024-11-12T18:43:08.763Z,-244,424,-1028
2024-11-12T18:43:08.778Z,-108,360,-1084
2024-11-12T18:43:08.808Z,-80,320,-1048
2024-11-12T18:43:08.823Z,-56,284,-1036
2024-11-12T18:43:08.838Z,20,252,-1032
2024-11-12T18:43:08.868Z,-24,268,-968
2024-11-12T18:43:08.883Z,-24,272,-944
2024-11-12T18:43:08.898Z,4,272,-928
2024-11-12T18:43:08.931Z,-72,312,-888
2024-11-12T18:43:08.944Z,-80,320,-944
2024-11-12T18:43:08.958Z,-88,324,-960
2024-11-12T18:43:08.988Z,-52,312,-1008
2024-11-12T18:43:09.003Z,-72,308,-1032
2024-11-12T18:43:09.052Z,-116,320,-1024
2024-11-12T18:43:09.052Z,-120,328,-1016
2024-11-12T18:43:09.063Z,-88,328,-1000
2024-11-12T18:43:09.094Z,-92,316,-968
2024-11-12T18:43:09.108Z,-68,320,-976
2024-11-12T18:43:09.123Z,-84,316,-968
2024-11-12T18:43:09.153Z,-100,320,-996
2024-11-12T18:43:09.168Z,-92,312,-984
2024-11-12T18:43:09.183Z,-104,324,-968
2024-11-12T18:43:09.213Z,-52,312,-980
2024-11-12T18:43:09.228Z,-44,312,-996
2024-11-12T18:43:09.245Z,-64,312,-976
2024-11-12T18:43:09.273Z,-48,304,-980
2024-11-12T18:43:09.288Z,-52,312,-996
2024-11-12T18:43:09.318Z,-64,320,-988
2024-11-12T18:43:09.333Z,-60,316,-980
2024-11-12T18:43:09.348Z,-88,312,-988
2024-11-12T18:43:09.378Z,-80,320,-984
2024-11-12T18:43:09.394Z,-92,324,-1008
2024-11-12T18:43:09.408Z,-128,348,-984
2024-11-12T18:43:09.438Z,-172,360,-968
2024-11-12T18:43:09.453Z,-168,364,-964
