Time,X,Y,Z
2024-11-03T01:03:56.505Z,900,-176,548
2024-11-03T01:03:56.520Z,1520,852,1068
2024-11-03T01:03:56.550Z,1036,520,-908
2024-11-03T01:03:56.566Z,-124,-176,-2040
2024-11-03T01:03:56.580Z,-600,296,-2016
2024-11-03T01:03:56.610Z,-456,440,-1984
2024-11-03T01:03:56.625Z,-332,-224,-2040
2024-11-03T01:03:56.640Z,496,-228,-2040
2024-11-03T01:03:56.670Z,748,-156,-2040
2024-11-03T01:03:56.685Z,544,-1028,-476
2024-11-03T01:03:56.701Z,764,-916,500
2024-11-03T01:03:56.777Z,988,-440,2040
2024-11-03T01:03:56.777Z,1140,-624,2040
2024-11-03T01:03:56.777Z,984,-476,964
2024-11-03T01:03:56.789Z,1248,240,-564
2024-11-03T01:03:56.805Z,636,580,-2040
2024-11-03T01:03:56.820Z,108,-648,-2040
2024-11-03T01:03:56.850Z,116,-360,-2040
2024-11-03T01:03:56.866Z,312,-624,-2040
2024-11-03T01:03:56.880Z,556,-248,-2040
2024-11-03T01:03:56.910Z,736,-708,-784
2024-11-03T01:03:56.925Z,1560,-924,372
2024-11-03T01:03:56.940Z,1888,-128,2040
2024-11-03T01:03:56.973Z,1764,240,2040
2024-11-03T01:03:56.985Z,1792,-372,1020
2024-11-03T01:03:57.001Z,1412,-440,-1864
2024-11-03T01:03:57.029Z,156,-960,-2040
2024-11-03T01:03:57.055Z,-288,-1244,-2040
2024-11-03T01:03:57.077Z,-96,-448,-2040
2024-11-03T01:03:57.090Z,12,-156,-1848
2024-11-03T01:03:57.119Z,164,-292,-1652
2024-11-03T01:03:57.135Z,672,-664,-436
2024-11-03T01:03:57.151Z,1516,-4,132
2024-11-03T01:03:57.179Z,1844,116,888
2024-11-03T01:03:57.195Z,1652,188,2040
2024-11-03T01:03:57.210Z,1288,-616,1976
2024-11-03T01:03:57.240Z,1560,-72,-244
2024-11-03T01:03:57.256Z,964,540,-2040
2024-11-03T01:03:57.270Z,380,-788,-2040
2024-11-03T01:03:57.302Z,180,-56,-2040
2024-11-03T01:03:57.318Z,-20,-380,-2040
2024-11-03T01:03:57.330Z,-340,-972,-1348
2024-11-03T01:03:57.360Z,-20,-1056,-404
2024-11-03T01:03:57.375Z,632,-528,-156
2024-11-03T01:03:57.391Z,1184,-300,572
2024-11-03T01:03:57.422Z,1280,0,1724
2024-11-03T01:03:57.437Z,1280,-252,1984
2024-11-03T01:03:57.450Z,1240,-204,460
2024-11-03T01:03:57.480Z,728,-68,-2040
2024-11-03T01:03:57.495Z,12,-404,-2040
2024-11-03T01:03:57.510Z,24,-232,-2040
2024-11-03T01:03:57.540Z,164,704,-1660
2024-11-03T01:03:57.560Z,200,180,-1984
2024-11-03T01:03:57.570Z,376,-84,-2040
2024-11-03T01:03:57.600Z,508,-244,-2040
2024-11-03T01:03:57.622Z,568,-444,-1148
2024-11-03T01:03:57.630Z,972,-980,-188
2024-11-03T01:03:57.662Z,1584,-960,1040
2024-11-03T01:03:57.690Z,1228,-188,2040
2024-11-03T01:03:57.707Z,1184,-568,2040
2024-11-03T01:03:57.720Z,1304,-1980,-744
2024-11-03T01:03:57.750Z,468,-536,-2040
2024-11-03T01:03:57.766Z,384,-292,-2040
2024-11-03T01:03:57.780Z,584,112,-2040
2024-11-03T01:03:57.810Z,580,868,-1028
2024-11-03T01:03:57.825Z,692,356,-2040
2024-11-03T01:03:57.840Z,716,-164,-2040
2024-11-03T01:03:57.872Z,524,-692,-704
2024-11-03T01:03:57.892Z,776,-1036,260
2024-11-03T01:03:57.900Z,1040,-252,1564
2024-11-03T01:03:57.930Z,828,420,2040
2024-11-03T01:03:57.945Z,440,-552,1152
2024-11-03T01:03:57.959Z,32,-1396,-1136
2024-11-03T01:03:57.989Z,-356,-608,-2040
2024-11-03T01:03:58.005Z,72,-540,-2040
2024-11-03T01:03:58.020Z,648,544,-1816
2024-11-03T01:03:58.050Z,480,436,-1184
2024-11-03T01:03:58.075Z,460,-24,-736
2024-11-03T01:03:58.080Z,720,628,-1092
2024-11-03T01:03:58.110Z,728,476,-872
