Time,X,Y,Z
2024-11-03T21:24:37.764Z,-16,88,-992
2024-11-03T21:24:37.778Z,-16,100,-1028
2024-11-03T21:24:37.795Z,-72,20,-976
2024-11-03T21:24:37.823Z,-40,8,-1048
2024-11-03T21:24:37.839Z,-12,68,-1092
2024-11-03T21:24:37.853Z,-24,72,-1016
2024-11-03T21:24:37.885Z,-24,68,-1020
2024-11-03T21:24:37.898Z,0,108,-1048
2024-11-03T21:24:37.913Z,4,120,-1024
2024-11-03T21:24:37.943Z,-12,84,-1004
2024-11-03T21:24:37.958Z,-12,76,-1004
2024-11-03T21:24:38.039Z,16,104,-1024
2024-11-03T21:24:38.041Z,24,92,-1036
2024-11-03T21:24:38.041Z,-8,44,-1024
2024-11-03T21:24:38.221Z,8,48,-1052
2024-11-03T21:24:38.222Z,24,60,-1068
2024-11-03T21:24:38.222Z,20,56,-1048
2024-11-03T21:24:38.222Z,-4,36,-1020
2024-11-03T21:24:38.222Z,20,84,-1056
2024-11-03T21:24:38.222Z,16,68,-1072
2024-11-03T21:24:38.222Z,-4,24,-1060
2024-11-03T21:24:38.222Z,4,68,-1036
2024-11-03T21:24:38.222Z,12,92,-1016
2024-11-03T21:24:38.228Z,-12,104,-1024
2024-11-03T21:24:38.261Z,-16,156,-1076
2024-11-03T21:24:38.273Z,-48,212,-1060
2024-11-03T21:24:38.289Z,-124,352,-1044
2024-11-03T21:24:38.303Z,-260,348,-1160
2024-11-03T21:24:38.335Z,-532,4,-1136
2024-11-03T21:24:38.348Z,-900,-472,-1020
2024-11-03T21:24:38.363Z,-1164,-1016,-940
2024-11-03T21:24:38.393Z,-1292,-1644,-1032
2024-11-03T21:24:38.408Z,-1208,-1848,-1012
2024-11-03T21:24:38.423Z,-568,-1408,-1064
2024-11-03T21:24:38.453Z,36,-784,-988
2024-11-03T21:24:38.468Z,664,96,-1120
2024-11-03T21:24:38.483Z,680,272,-1360
2024-11-03T21:24:38.513Z,432,-60,-844
2024-11-03T21:24:38.528Z,592,304,-912
2024-11-03T21:24:38.543Z,596,436,-1036
2024-11-03T21:24:38.573Z,440,228,-912
2024-11-03T21:24:38.603Z,340,176,-924
2024-11-03T21:24:38.618Z,300,168,-976
2024-11-03T21:24:38.633Z,328,308,-1060
2024-11-03T21:24:38.648Z,228,244,-996
2024-11-03T21:24:38.678Z,88,104,-944
2024-11-03T21:24:38.693Z,24,120,-948
2024-11-03T21:24:38.709Z,-16,92,-1048
2024-11-03T21:24:38.738Z,-88,64,-932
2024-11-03T21:24:38.758Z,-92,124,-988
2024-11-03T21:24:38.782Z,-148,48,-1040
2024-11-03T21:24:38.798Z,-172,36,-1144
2024-11-03T21:24:38.813Z,-188,20,-1136
2024-11-03T21:24:38.829Z,-244,-12,-1060
2024-11-03T21:24:38.860Z,-272,-56,-1076
2024-11-03T21:24:38.873Z,-300,-64,-1060
2024-11-03T21:24:38.903Z,-304,-68,-1008
2024-11-03T21:24:38.918Z,-252,8,-1072
2024-11-03T21:24:38.933Z,-248,4,-1032
2024-11-03T21:24:38.967Z,-244,20,-1016
2024-11-03T21:24:38.982Z,-252,-8,-1040
2024-11-03T21:24:38.993Z,-236,8,-1012
2024-11-03T21:24:39.024Z,-236,-36,-1020
2024-11-03T21:24:39.043Z,-204,-20,-964
2024-11-03T21:24:39.054Z,-140,56,-1004
2024-11-03T21:24:39.083Z,-116,32,-1016
2024-11-03T21:24:39.098Z,-76,16,-1028
2024-11-03T21:24:39.113Z,4,32,-1108
