Time,X,Y,Z
2024-11-03T21:26:36.351Z,140,328,-980
2024-11-03T21:26:36.381Z,144,308,-996
2024-11-03T21:26:36.396Z,112,308,-952
2024-11-03T21:26:36.411Z,132,332,-916
2024-11-03T21:26:36.441Z,164,340,-972
2024-11-03T21:26:36.456Z,164,332,-980
2024-11-03T21:26:36.471Z,156,324,-976
2024-11-03T21:26:36.501Z,144,336,-980
2024-11-03T21:26:36.517Z,112,332,-960
2024-11-03T21:26:36.532Z,148,332,-968
2024-11-03T21:26:36.561Z,152,328,-964
2024-11-03T21:26:36.576Z,120,344,-980
2024-11-03T21:26:36.636Z,116,336,-996
2024-11-03T21:26:36.663Z,124,336,-976
2024-11-03T21:26:36.664Z,136,364,-980
2024-11-03T21:26:36.666Z,92,368,-976
2024-11-03T21:26:36.682Z,20,408,-940
2024-11-03T21:26:36.696Z,136,428,-912
2024-11-03T21:26:36.726Z,272,344,-1012
2024-11-03T21:26:36.741Z,428,412,-1260
2024-11-03T21:26:36.756Z,1216,-64,-1180
2024-11-03T21:26:36.786Z,1676,-316,-1184
2024-11-03T21:26:36.801Z,2040,-360,-1004
2024-11-03T21:26:36.819Z,2000,-576,-1060
2024-11-03T21:26:36.848Z,1660,-996,-1096
2024-11-03T21:26:36.861Z,1556,-572,-1220
2024-11-03T21:26:36.876Z,460,-436,-1588
2024-11-03T21:26:36.906Z,-492,-360,-1288
2024-11-03T21:26:36.921Z,-1164,-144,-840
2024-11-03T21:26:36.936Z,-1064,40,-480
2024-11-03T21:26:36.967Z,-840,264,-616
2024-11-03T21:26:36.982Z,-632,276,-700
2024-11-03T21:26:37.011Z,-620,328,-764
2024-11-03T21:26:37.026Z,-724,356,-820
2024-11-03T21:26:37.041Z,-584,396,-872
2024-11-03T21:26:37.086Z,-452,444,-972
2024-11-03T21:26:37.086Z,-432,392,-964
2024-11-03T21:26:37.102Z,-348,424,-936
2024-11-03T21:26:37.131Z,-220,436,-940
2024-11-03T21:26:37.146Z,-40,432,-1068
2024-11-03T21:26:37.161Z,60,432,-952
2024-11-03T21:26:37.191Z,56,472,-872
2024-11-03T21:26:37.206Z,96,408,-936
2024-11-03T21:26:37.221Z,76,484,-952
2024-11-03T21:26:37.251Z,64,480,-988
2024-11-03T21:26:37.267Z,108,464,-964
2024-11-03T21:26:37.296Z,168,440,-928
2024-11-03T21:26:37.311Z,224,396,-944
2024-11-03T21:26:37.326Z,236,368,-940
2024-11-03T21:26:37.365Z,284,368,-952
2024-11-03T21:26:37.375Z,296,372,-948
2024-11-03T21:26:37.386Z,264,372,-920
2024-11-03T21:26:37.416Z,228,396,-932
2024-11-03T21:26:37.432Z,176,408,-932
2024-11-03T21:26:37.446Z,228,408,-980
2024-11-03T21:26:37.478Z,232,416,-964
2024-11-03T21:26:37.493Z,220,416,-976
2024-11-03T21:26:37.506Z,216,420,-976
2024-11-03T21:26:37.535Z,192,404,-1008
2024-11-03T21:26:37.553Z,160,384,-984
2024-11-03T21:26:37.567Z,176,380,-992
2024-11-03T21:26:37.596Z,184,376,-948
2024-11-03T21:26:37.611Z,156,376,-940
2024-11-03T21:26:37.641Z,172,352,-948
2024-11-03T21:26:37.657Z,152,300,-924
2024-11-03T21:26:37.671Z,132,264,-932
2024-11-03T21:26:37.702Z,216,316,-1152
2024-11-03T21:26:37.716Z,-80,348,-988
2024-11-03T21:26:37.732Z,28,208,-964
