Time,X,Y,Z
2024-11-03T21:26:23.454Z,64,132,-1188
2024-11-03T21:26:23.467Z,120,124,-1040
2024-11-03T21:26:23.497Z,152,240,-1072
2024-11-03T21:26:23.511Z,184,220,-1120
2024-11-03T21:26:23.526Z,128,164,-1048
2024-11-03T21:26:23.556Z,112,208,-984
2024-11-03T21:26:23.571Z,104,172,-980
2024-11-03T21:26:23.586Z,4,204,-1060
2024-11-03T21:26:23.616Z,-96,160,-1088
2024-11-03T21:26:23.632Z,184,112,-1144
2024-11-03T21:26:23.647Z,448,112,-1076
2024-11-03T21:26:23.715Z,392,144,-1080
2024-11-03T21:26:23.737Z,112,68,-896
2024-11-03T21:26:23.741Z,656,24,-892
2024-11-03T21:26:23.744Z,988,-4,-1112
2024-11-03T21:26:23.751Z,1132,-60,-1016
2024-11-03T21:26:23.781Z,1344,-164,-992
2024-11-03T21:26:23.796Z,1620,-276,-940
2024-11-03T21:26:23.811Z,1812,-236,-996
2024-11-03T21:26:23.856Z,1536,-424,-1084
2024-11-03T21:26:23.857Z,-48,-340,-804
2024-11-03T21:26:23.871Z,-604,-352,-1128
2024-11-03T21:26:23.901Z,-964,-144,-748
2024-11-03T21:26:23.916Z,-740,-4,-804
2024-11-03T21:26:23.931Z,-796,28,-824
2024-11-03T21:26:23.969Z,-776,36,-760
2024-11-03T21:26:23.976Z,-772,76,-728
2024-11-03T21:26:23.991Z,-824,108,-712
2024-11-03T21:26:24.021Z,-820,108,-864
2024-11-03T21:26:24.036Z,-752,128,-860
2024-11-03T21:26:24.051Z,-612,156,-812
2024-11-03T21:26:24.081Z,-548,144,-792
2024-11-03T21:26:24.097Z,-496,192,-788
2024-11-03T21:26:24.126Z,-352,168,-884
2024-11-03T21:26:24.141Z,-372,148,-1032
2024-11-03T21:26:24.156Z,-348,132,-968
2024-11-03T21:26:24.186Z,-276,176,-840
2024-11-03T21:26:24.201Z,-356,156,-804
2024-11-03T21:26:24.217Z,-448,148,-888
2024-11-03T21:26:24.247Z,-440,172,-924
2024-11-03T21:26:24.267Z,-396,160,-1000
2024-11-03T21:26:24.276Z,-332,156,-992
2024-11-03T21:26:24.306Z,-304,168,-944
2024-11-03T21:26:24.321Z,-312,144,-972
2024-11-03T21:26:24.338Z,-300,144,-952
2024-11-03T21:26:24.368Z,-296,168,-984
2024-11-03T21:26:24.386Z,-260,176,-992
2024-11-03T21:26:24.411Z,-284,184,-980
2024-11-03T21:26:24.426Z,-244,172,-1036
2024-11-03T21:26:24.441Z,-284,188,-1064
2024-11-03T21:26:24.494Z,-280,156,-1116
2024-11-03T21:26:24.494Z,-228,140,-1116
2024-11-03T21:26:24.501Z,-196,108,-1076
2024-11-03T21:26:24.532Z,-180,112,-1052
2024-11-03T21:26:24.546Z,-176,116,-1032
2024-11-03T21:26:24.561Z,-188,104,-1020
2024-11-03T21:26:24.591Z,-244,68,-996
2024-11-03T21:26:24.609Z,-144,56,-1004
2024-11-03T21:26:24.623Z,-148,64,-1072
2024-11-03T21:26:24.658Z,-176,84,-1064
2024-11-03T21:26:24.668Z,-160,80,-1044
2024-11-03T21:26:24.687Z,-116,96,-1028
2024-11-03T21:26:24.711Z,-72,132,-1016
2024-11-03T21:26:24.726Z,-152,164,-1036
2024-11-03T21:26:24.756Z,-124,168,-1028
2024-11-03T21:26:24.771Z,-44,172,-1024
2024-11-03T21:26:24.786Z,-4,148,-1020
2024-11-03T21:26:24.816Z,-4,164,-1048
2024-11-03T21:26:24.832Z,4,132,-1076
2024-11-03T21:26:24.847Z,-16,124,-1048
2024-11-03T21:26:24.876Z,48,108,-1084
2024-11-03T21:26:24.891Z,272,124,-1140
2024-11-03T21:26:24.906Z,228,92,-980
2024-11-03T21:26:24.936Z,184,80,-968
2024-11-03T21:26:24.952Z,300,92,-996
