Time,X,Y,Z
2024-11-12T18:50:47.484Z,272,172,-920
2024-11-12T18:50:47.499Z,264,160,-876
2024-11-12T18:50:47.514Z,300,116,-764
2024-11-12T18:50:47.544Z,320,108,-604
2024-11-12T18:50:47.560Z,424,28,-740
2024-11-12T18:50:47.574Z,556,36,-856
2024-11-12T18:50:47.605Z,732,236,-960
2024-11-12T18:50:47.620Z,752,196,-1012
2024-11-12T18:50:47.650Z,912,148,-1196
2024-11-12T18:50:47.664Z,948,128,-1128
2024-11-12T18:50:47.680Z,836,32,-1228
2024-11-12T18:50:47.709Z,636,-28,-1272
2024-11-12T18:50:47.725Z,456,-136,-1376
2024-11-12T18:50:47.794Z,432,-248,-1300
2024-11-12T18:50:47.794Z,136,-420,-1380
2024-11-12T18:50:47.794Z,-24,-644,-1636
2024-11-12T18:50:47.799Z,-8,-668,-1792
2024-11-12T18:50:47.829Z,-128,-584,-1580
2024-11-12T18:50:47.844Z,-424,-644,-1148
2024-11-12T18:50:47.870Z,-544,-568,-1264
2024-11-12T18:50:47.890Z,-660,-464,-1192
2024-11-12T18:50:47.905Z,-724,-308,-980
2024-11-12T18:50:47.920Z,-648,-312,-736
2024-11-12T18:50:47.949Z,-452,-76,-528
2024-11-12T18:50:47.964Z,-380,-24,-552
2024-11-12T18:50:47.995Z,-444,-224,-464
2024-11-12T18:50:48.010Z,-268,-108,-20
2024-11-12T18:50:48.025Z,100,-32,252
2024-11-12T18:50:48.055Z,600,324,304
2024-11-12T18:50:48.070Z,788,544,240
2024-11-12T18:50:48.085Z,968,636,356
2024-11-12T18:50:48.114Z,1040,692,108
2024-11-12T18:50:48.129Z,900,540,-264
2024-11-12T18:50:48.145Z,820,296,-472
2024-11-12T18:50:48.174Z,1088,276,-396
2024-11-12T18:50:48.190Z,1552,748,-536
2024-11-12T18:50:48.207Z,1640,716,-788
2024-11-12T18:50:48.235Z,1464,440,-1188
2024-11-12T18:50:48.250Z,1004,56,-1724
2024-11-12T18:50:48.279Z,540,-88,-1628
2024-11-12T18:50:48.294Z,584,240,-1420
2024-11-12T18:50:48.310Z,580,332,-1256
2024-11-12T18:50:48.339Z,416,184,-1084
2024-11-12T18:50:48.355Z,52,20,-984
2024-11-12T18:50:48.370Z,-236,-184,-1048
2024-11-12T18:50:48.399Z,-432,-256,-1044
2024-11-12T18:50:48.415Z,-400,-312,-948
2024-11-12T18:50:48.429Z,-344,-328,-1024
2024-11-12T18:50:48.459Z,-108,-268,-1200
2024-11-12T18:50:48.476Z,132,-232,-1364
2024-11-12T18:50:48.496Z,384,-52,-1400
2024-11-12T18:50:48.520Z,404,-72,-1232
2024-11-12T18:50:48.535Z,476,20,-1180
2024-11-12T18:50:48.549Z,444,16,-1104
2024-11-12T18:50:48.579Z,396,24,-896
2024-11-12T18:50:48.595Z,360,56,-848
2024-11-12T18:50:48.624Z,288,-12,-844
2024-11-12T18:50:48.640Z,356,48,-920
2024-11-12T18:50:48.655Z,308,-8,-980
2024-11-12T18:50:48.685Z,288,-16,-984
2024-11-12T18:50:48.699Z,284,-20,-1072
2024-11-12T18:50:48.714Z,264,-52,-1088
