Time,X,Y,Z
2024-11-03T21:31:08.885Z,200,512,-1216
2024-11-03T21:31:08.911Z,104,364,-1140
2024-11-03T21:31:08.926Z,-36,168,-1028
2024-11-03T21:31:08.956Z,-132,48,-964
2024-11-03T21:31:08.971Z,-264,-44,-932
2024-11-03T21:31:08.986Z,-368,-136,-912
2024-11-03T21:31:09.016Z,-492,-220,-916
2024-11-03T21:31:09.031Z,-664,-460,-804
2024-11-03T21:31:09.061Z,-912,-1044,-680
2024-11-03T21:31:09.076Z,-960,-1200,-788
2024-11-03T21:31:09.092Z,-280,-540,-1180
2024-11-03T21:31:09.121Z,928,-1348,-568
2024-11-03T21:31:09.181Z,1260,1152,-1072
2024-11-03T21:31:09.209Z,1224,1280,-1076
2024-11-03T21:31:09.209Z,1164,1052,-1052
2024-11-03T21:31:09.210Z,744,568,-796
2024-11-03T21:31:09.211Z,36,236,-668
2024-11-03T21:31:09.226Z,-652,-128,-772
2024-11-03T21:31:09.256Z,-1412,-464,-1188
2024-11-03T21:31:09.271Z,-1780,-528,-1524
2024-11-03T21:31:09.301Z,-1612,-352,-1464
2024-11-03T21:31:09.316Z,-624,-116,-1504
2024-11-03T21:31:09.331Z,332,160,-1444
2024-11-03T21:31:09.376Z,992,556,-1232
2024-11-03T21:31:09.376Z,1288,828,-844
2024-11-03T21:31:09.391Z,1328,704,-420
2024-11-03T21:31:09.421Z,1088,452,-228
2024-11-03T21:31:09.436Z,668,24,-288
2024-11-03T21:31:09.451Z,296,8,-760
2024-11-03T21:31:09.481Z,-268,72,-1264
2024-11-03T21:31:09.496Z,-1288,-384,-1248
2024-11-03T21:31:09.513Z,-2004,-808,-1604
2024-11-03T21:31:09.541Z,-2012,-952,-2040
2024-11-03T21:31:09.556Z,-1220,-460,-1932
2024-11-03T21:31:09.586Z,-84,-200,-1080
2024-11-03T21:31:09.601Z,684,32,-884
2024-11-03T21:31:09.631Z,1192,472,-660
2024-11-03T21:31:09.646Z,1360,600,-324
2024-11-03T21:31:09.662Z,1312,564,-320
2024-11-03T21:31:09.691Z,1060,308,-512
2024-11-03T21:31:09.706Z,680,-40,-916
2024-11-03T21:31:09.721Z,88,-548,-1124
2024-11-03T21:31:09.751Z,-476,-364,-1184
2024-11-03T21:31:09.766Z,-1028,12,-1244
2024-11-03T21:31:09.781Z,-1284,332,-1576
2024-11-03T21:31:09.811Z,-752,-452,-2024
2024-11-03T21:31:09.826Z,-968,356,-1700
2024-11-03T21:31:09.842Z,-368,588,-1232
2024-11-03T21:31:09.856Z,212,756,-848
2024-11-03T21:31:09.895Z,704,700,-652
2024-11-03T21:31:09.901Z,724,392,-488
2024-11-03T21:31:09.931Z,712,-24,-528
2024-11-03T21:31:09.949Z,516,-504,-608
2024-11-03T21:31:09.965Z,400,-544,-912
2024-11-03T21:31:09.994Z,320,-364,-908
2024-11-03T21:31:10.006Z,172,-204,-764
2024-11-03T21:31:10.021Z,36,56,-864
2024-11-03T21:31:10.051Z,-192,304,-1060
2024-11-03T21:31:10.066Z,-536,632,-1352
2024-11-03T21:31:10.082Z,-832,656,-1604
2024-11-03T21:31:10.111Z,-964,380,-1736
2024-11-03T21:31:10.131Z,-756,176,-1740
2024-11-03T21:31:10.142Z,-368,260,-1532
2024-11-03T21:31:10.171Z,80,256,-1144
2024-11-03T21:31:10.186Z,424,164,-1028
2024-11-03T21:31:10.218Z,476,-192,-840
2024-11-03T21:31:10.233Z,496,-184,-768
2024-11-03T21:31:10.246Z,504,-384,-572
2024-11-03T21:31:10.276Z,256,-348,-492
2024-11-03T21:31:10.292Z,292,-68,-768
2024-11-03T21:31:10.323Z,204,20,-872
2024-11-03T21:31:10.336Z,100,80,-844
2024-11-03T21:31:10.352Z,-156,-36,-520
2024-11-03T21:31:10.381Z,-372,120,-1132
2024-11-03T21:31:10.414Z,-612,328,-1132
2024-11-03T21:31:10.414Z,-772,464,-1308
2024-11-03T21:31:10.426Z,-788,384,-1412
2024-11-03T21:31:10.456Z,-752,268,-1404
