Time,X,Y,Z
2024-11-03T00:58:27.921Z,232,20,-976
2024-11-03T00:58:27.936Z,196,-44,-1016
2024-11-03T00:58:27.967Z,208,-80,-1008
2024-11-03T00:58:27.981Z,208,-76,-1056
2024-11-03T00:58:27.996Z,188,-64,-1040
2024-11-03T00:58:28.026Z,176,-64,-976
2024-11-03T00:58:28.041Z,212,-40,-976
2024-11-03T00:58:28.056Z,212,-52,-924
2024-11-03T00:58:28.086Z,236,-92,-980
2024-11-03T00:58:28.101Z,196,-160,-1024
2024-11-03T00:58:28.117Z,152,-232,-1068
2024-11-03T00:58:28.146Z,244,-200,-1152
2024-11-03T00:58:28.217Z,236,-208,-1132
2024-11-03T00:58:28.218Z,92,-348,-1000
2024-11-03T00:58:28.220Z,44,-364,-1004
2024-11-03T00:58:28.224Z,304,-248,-1332
2024-11-03T00:58:28.236Z,780,-316,-1560
2024-11-03T00:58:28.267Z,1876,-560,-1796
2024-11-03T00:58:28.281Z,1580,-1680,-2040
2024-11-03T00:58:28.311Z,2040,-2040,-2040
2024-11-03T00:58:28.326Z,2040,-2040,-1124
2024-11-03T00:58:28.341Z,2040,-1832,2040
2024-11-03T00:58:28.373Z,656,-1228,2040
2024-11-03T00:58:28.386Z,300,-484,2040
2024-11-03T00:58:28.402Z,252,532,596
2024-11-03T00:58:28.431Z,-212,440,-1012
2024-11-03T00:58:28.446Z,-344,548,-728
2024-11-03T00:58:28.461Z,-352,500,296
2024-11-03T00:58:28.491Z,-376,484,604
2024-11-03T00:58:28.507Z,-344,540,212
2024-11-03T00:58:28.523Z,-308,756,-172
2024-11-03T00:58:28.552Z,-348,816,-308
2024-11-03T00:58:28.567Z,-432,844,-316
2024-11-03T00:58:28.596Z,-468,776,-480
2024-11-03T00:58:28.612Z,-364,952,-592
2024-11-03T00:58:28.629Z,-308,1040,-576
2024-11-03T00:58:28.656Z,-360,916,-600
2024-11-03T00:58:28.671Z,-372,896,-568
2024-11-03T00:58:28.692Z,-376,876,-536
2024-11-03T00:58:28.717Z,-352,848,-436
2024-11-03T00:58:28.731Z,-300,836,-368
2024-11-03T00:58:28.746Z,-252,824,-312
2024-11-03T00:58:28.776Z,-240,764,-256
