Time,X,Y,Z
2024-11-03T00:55:52.914Z,336,200,-940
2024-11-03T00:55:52.929Z,332,180,-900
2024-11-03T00:55:52.959Z,344,192,-884
2024-11-03T00:55:52.974Z,392,184,-904
2024-11-03T00:55:52.991Z,400,184,-980
2024-11-03T00:55:53.018Z,412,124,-1024
2024-11-03T00:55:53.042Z,432,208,-1040
2024-11-03T00:55:53.048Z,464,180,-1000
2024-11-03T00:55:53.078Z,432,172,-948
2024-11-03T00:55:53.094Z,376,52,-964
2024-11-03T00:55:53.108Z,408,56,-988
2024-11-03T00:55:53.138Z,428,152,-984
2024-11-03T00:55:53.202Z,372,4,-1004
2024-11-03T00:55:53.203Z,320,-112,-1024
2024-11-03T00:55:53.222Z,400,24,-1004
2024-11-03T00:55:53.222Z,324,20,-888
2024-11-03T00:55:53.229Z,300,-192,-928
2024-11-03T00:55:53.259Z,312,-128,-1084
2024-11-03T00:55:53.274Z,352,-48,-1168
2024-11-03T00:55:53.304Z,332,-68,-1056
2024-11-03T00:55:53.319Z,304,-100,-948
2024-11-03T00:55:53.336Z,392,-8,-1028
2024-11-03T00:55:53.364Z,396,56,-1024
2024-11-03T00:55:53.379Z,412,240,-880
2024-11-03T00:55:53.394Z,544,736,-1068
2024-11-03T00:55:53.424Z,528,1368,-1888
2024-11-03T00:55:53.439Z,124,652,-2040
2024-11-03T00:55:53.454Z,-392,-1596,-1984
2024-11-03T00:55:53.484Z,-1392,-2040,-2040
2024-11-03T00:55:53.499Z,-544,-2040,-2040
2024-11-03T00:55:53.514Z,-180,-2040,-1140
2024-11-03T00:55:53.556Z,300,-2040,-584
2024-11-03T00:55:53.559Z,948,-2012,-608
2024-11-03T00:55:53.589Z,1940,-1532,52
2024-11-03T00:55:53.604Z,2040,416,1024
2024-11-03T00:55:53.619Z,1768,624,1520
2024-11-03T00:55:53.649Z,1344,564,640
2024-11-03T00:55:53.664Z,1256,916,-548
2024-11-03T00:55:53.679Z,1196,884,-520
2024-11-03T00:55:53.709Z,1124,920,-256
2024-11-03T00:55:53.724Z,964,904,-92
2024-11-03T00:55:53.739Z,784,804,-12
2024-11-03T00:55:53.768Z,648,820,-184
2024-11-03T00:55:53.785Z,500,752,-420
2024-11-03T00:55:53.800Z,396,764,-496
2024-11-03T00:55:53.851Z,272,696,-492
2024-11-03T00:55:53.859Z,196,652,-476
2024-11-03T00:55:53.873Z,160,588,-496
2024-11-03T00:55:53.889Z,220,712,-620
2024-11-03T00:55:53.906Z,248,828,-688
2024-11-03T00:55:53.934Z,200,704,-680
2024-11-03T00:55:53.949Z,160,532,-640
2024-11-03T00:55:53.963Z,148,460,-704
2024-11-03T00:55:53.993Z,136,392,-764
2024-11-03T00:55:54.008Z,160,456,-824
2024-11-03T00:55:54.023Z,172,396,-716
2024-11-03T00:55:54.053Z,204,396,-636
2024-11-03T00:55:54.069Z,216,412,-608
2024-11-03T00:55:54.084Z,228,404,-648
2024-11-03T00:55:54.113Z,256,432,-744
2024-11-03T00:55:54.128Z,332,444,-812
2024-11-03T00:55:54.143Z,428,428,-860
2024-11-03T00:55:54.173Z,428,464,-904
2024-11-03T00:55:54.188Z,388,428,-856
2024-11-03T00:55:54.218Z,392,424,-908
