Time,X,Y,Z
2024-11-12T18:49:36.790Z,0,244,-996
2024-11-12T18:49:36.805Z,-12,248,-964
2024-11-12T18:49:36.836Z,-24,248,-996
2024-11-12T18:49:36.851Z,-28,248,-1004
2024-11-12T18:49:36.866Z,-24,264,-996
2024-11-12T18:49:36.896Z,-40,268,-984
2024-11-12T18:49:36.911Z,-40,264,-964
2024-11-12T18:49:36.926Z,-40,268,-952
2024-11-12T18:49:36.956Z,-48,272,-928
2024-11-12T18:49:36.971Z,-56,268,-872
2024-11-12T18:49:36.986Z,-172,296,-732
2024-11-12T18:49:37.016Z,-288,300,-772
2024-11-12T18:49:37.095Z,-264,260,-1016
2024-11-12T18:49:37.095Z,-328,236,-1248
2024-11-12T18:49:37.095Z,-324,212,-1384
2024-11-12T18:49:37.110Z,-272,176,-1504
2024-11-12T18:49:37.110Z,-272,120,-1544
2024-11-12T18:49:37.136Z,-136,4,-1588
2024-11-12T18:49:37.151Z,-20,-52,-1432
2024-11-12T18:49:37.181Z,160,-164,-1340
2024-11-12T18:49:37.196Z,148,-300,-1412
2024-11-12T18:49:37.211Z,672,-276,-1260
2024-11-12T18:49:37.241Z,872,-384,-1008
2024-11-12T18:49:37.256Z,832,-384,-960
2024-11-12T18:49:37.271Z,1080,-224,-740
2024-11-12T18:49:37.301Z,1060,-208,-660
2024-11-12T18:49:37.316Z,948,-64,-708
2024-11-12T18:49:37.333Z,1048,-24,-684
2024-11-12T18:49:37.361Z,1076,20,-520
2024-11-12T18:49:37.376Z,1000,76,-388
2024-11-12T18:49:37.391Z,840,128,-348
2024-11-12T18:49:37.421Z,592,204,-308
2024-11-12T18:49:37.436Z,432,232,-188
2024-11-12T18:49:37.466Z,368,308,-92
2024-11-12T18:49:37.482Z,232,340,-56
2024-11-12T18:49:37.496Z,0,392,-216
2024-11-12T18:49:37.526Z,-624,252,-368
2024-11-12T18:49:37.541Z,-816,428,-660
2024-11-12T18:49:37.556Z,-688,508,-648
2024-11-12T18:49:37.586Z,-528,524,-564
2024-11-12T18:49:37.601Z,-572,432,-704
2024-11-12T18:49:37.627Z,-1240,384,-1096
2024-11-12T18:49:37.646Z,-936,280,-1160
2024-11-12T18:49:37.661Z,-488,120,-1156
2024-11-12T18:49:37.676Z,-156,-176,-1288
2024-11-12T18:49:37.706Z,-228,396,-1596
2024-11-12T18:49:37.721Z,-436,0,-1748
2024-11-12T18:49:37.736Z,-68,-52,-1656
2024-11-12T18:49:37.766Z,172,-68,-1504
2024-11-12T18:49:37.782Z,256,-64,-1424
2024-11-12T18:49:37.810Z,356,-104,-1280
2024-11-12T18:49:37.826Z,480,-72,-1192
2024-11-12T18:49:37.841Z,440,-72,-1004
2024-11-12T18:49:37.871Z,368,-56,-896
2024-11-12T18:49:37.886Z,352,-36,-904
2024-11-12T18:49:37.901Z,284,-4,-940
2024-11-12T18:49:37.931Z,160,20,-996
2024-11-12T18:49:37.946Z,64,32,-1052
2024-11-12T18:49:37.961Z,-44,52,-1056
2024-11-12T18:49:37.991Z,-60,72,-1108
2024-11-12T18:49:38.006Z,-136,92,-1104
2024-11-12T18:49:38.021Z,-148,104,-1096
2024-11-12T18:49:38.051Z,-140,92,-1052
2024-11-12T18:49:38.067Z,-120,96,-1008
2024-11-12T18:49:38.096Z,-56,92,-996
2024-11-12T18:49:38.111Z,-80,64,-992
2024-11-12T18:49:38.127Z,4,76,-992
2024-11-12T18:49:38.156Z,76,64,-996
2024-11-12T18:49:38.171Z,88,68,-1004
2024-11-12T18:49:38.185Z,72,56,-1028
2024-11-12T18:49:38.219Z,36,64,-1072
2024-11-12T18:49:38.234Z,12,80,-1044
2024-11-12T18:49:38.249Z,12,76,-1040
2024-11-12T18:49:38.276Z,-32,76,-1032
2024-11-12T18:49:38.291Z,-76,80,-1028
2024-11-12T18:49:38.306Z,-52,96,-1040
2024-11-12T18:49:38.337Z,-88,104,-1020
2024-11-12T18:49:38.353Z,-48,92,-1036
2024-11-12T18:49:38.381Z,-32,92,-1024
2024-11-12T18:49:38.396Z,-12,84,-1048
2024-11-12T18:49:38.411Z,-20,72,-1040
2024-11-12T18:49:38.441Z,0,76,-1040
2024-11-12T18:49:38.456Z,-16,88,-1016
2024-11-12T18:49:38.470Z,-8,80,-1008
2024-11-12T18:49:38.501Z,-20,76,-1036
2024-11-12T18:49:38.518Z,-24,72,-1020
2024-11-12T18:49:38.531Z,-16,72,-1044
2024-11-12T18:49:38.561Z,-44,72,-1032
2024-11-12T18:49:38.576Z,-48,92,-1060
2024-11-12T18:49:38.591Z,-56,96,-1052
