Time,X,Y,Z
2024-11-03T00:55:47.649Z,292,196,-980
2024-11-03T00:55:47.664Z,280,168,-1000
2024-11-03T00:55:47.679Z,280,168,-1008
2024-11-03T00:55:47.709Z,264,164,-1000
2024-11-03T00:55:47.724Z,276,172,-992
2024-11-03T00:55:47.754Z,272,168,-968
2024-11-03T00:55:47.769Z,268,168,-956
2024-11-03T00:55:47.786Z,252,172,-956
2024-11-03T00:55:47.814Z,244,132,-968
2024-11-03T00:55:47.829Z,256,156,-980
2024-11-03T00:55:47.844Z,284,204,-1004
2024-11-03T00:55:47.914Z,276,156,-988
2024-11-03T00:55:47.947Z,272,152,-992
2024-11-03T00:55:47.948Z,280,192,-992
2024-11-03T00:55:47.948Z,288,172,-1000
2024-11-03T00:55:47.950Z,284,164,-980
2024-11-03T00:55:47.964Z,308,188,-980
2024-11-03T00:55:47.994Z,308,172,-972
2024-11-03T00:55:48.009Z,316,188,-960
2024-11-03T00:55:48.024Z,340,224,-996
2024-11-03T00:55:48.053Z,376,232,-1036
2024-11-03T00:55:48.069Z,292,172,-1152
2024-11-03T00:55:48.099Z,-636,-660,-1132
2024-11-03T00:55:48.114Z,-1364,-2040,-1908
2024-11-03T00:55:48.129Z,-104,-2040,-2040
2024-11-03T00:55:48.159Z,1940,-2040,-2040
2024-11-03T00:55:48.174Z,2040,-1644,2040
2024-11-03T00:55:48.189Z,2040,624,2040
2024-11-03T00:55:48.219Z,2040,1684,1268
2024-11-03T00:55:48.235Z,2040,2040,1932
2024-11-03T00:55:48.249Z,1252,100,-1368
2024-11-03T00:55:48.279Z,960,-112,-1984
2024-11-03T00:55:48.294Z,1092,-192,-672
2024-11-03T00:55:48.309Z,1120,92,-860
2024-11-03T00:55:48.339Z,1140,424,-976
2024-11-03T00:55:48.354Z,1104,764,-616
2024-11-03T00:55:48.389Z,984,888,-452
2024-11-03T00:55:48.399Z,732,584,-660
2024-11-03T00:55:48.414Z,444,252,-900
2024-11-03T00:55:48.444Z,364,140,-1240
2024-11-03T00:55:48.459Z,424,304,-1344
2024-11-03T00:55:48.475Z,536,484,-1268
2024-11-03T00:55:48.504Z,564,516,-1040
2024-11-03T00:55:48.519Z,432,352,-588
2024-11-03T00:55:48.535Z,224,-56,-376
2024-11-03T00:55:48.564Z,328,160,-532
2024-11-03T00:55:48.580Z,516,440,-952
2024-11-03T00:55:48.596Z,608,476,-1168
2024-11-03T00:55:48.624Z,548,452,-1148
2024-11-03T00:55:48.640Z,356,16,-892
2024-11-03T00:55:48.670Z,324,-108,-688
2024-11-03T00:55:48.685Z,528,412,-756
2024-11-03T00:55:48.699Z,628,532,-920
