Time,X,Y,Z
2024-11-12T18:43:13.007Z,28,448,-924
2024-11-12T18:43:13.022Z,64,440,-952
2024-11-12T18:43:13.052Z,60,444,-956
2024-11-12T18:43:13.067Z,48,436,-952
2024-11-12T18:43:13.082Z,32,452,-968
2024-11-12T18:43:13.112Z,24,444,-964
2024-11-12T18:43:13.128Z,56,436,-972
2024-11-12T18:43:13.157Z,56,428,-952
2024-11-12T18:43:13.181Z,48,428,-940
2024-11-12T18:43:13.188Z,48,424,-936
2024-11-12T18:43:13.217Z,64,424,-956
2024-11-12T18:43:13.298Z,40,432,-956
2024-11-12T18:43:13.302Z,28,444,-936
2024-11-12T18:43:13.302Z,32,444,-948
2024-11-12T18:43:13.303Z,20,440,-968
2024-11-12T18:43:13.307Z,24,444,-956
2024-11-12T18:43:13.337Z,28,444,-952
2024-11-12T18:43:13.353Z,8,444,-960
2024-11-12T18:43:13.368Z,20,444,-948
2024-11-12T18:43:13.398Z,44,424,-928
2024-11-12T18:43:13.413Z,68,392,-920
2024-11-12T18:43:13.443Z,120,356,-896
2024-11-12T18:43:13.458Z,152,268,-864
2024-11-12T18:43:13.473Z,332,124,-936
2024-11-12T18:43:13.503Z,676,-120,-1036
2024-11-12T18:43:13.518Z,1140,-368,-1192
2024-11-12T18:43:13.533Z,1324,-496,-1268
2024-11-12T18:43:13.563Z,1080,-476,-1036
2024-11-12T18:43:13.578Z,680,-324,-968
2024-11-12T18:43:13.593Z,260,-112,-1064
2024-11-12T18:43:13.623Z,-128,144,-1188
2024-11-12T18:43:13.638Z,-356,276,-1168
2024-11-12T18:43:13.653Z,-448,332,-1076
2024-11-12T18:43:13.700Z,-592,388,-1076
2024-11-12T18:43:13.700Z,-736,448,-1068
2024-11-12T18:43:13.713Z,-704,472,-1040
2024-11-12T18:43:13.743Z,-516,868,-896
2024-11-12T18:43:13.758Z,-732,416,-800
2024-11-12T18:43:13.788Z,-708,564,-804
2024-11-12T18:43:13.803Z,-648,604,-884
2024-11-12T18:43:13.818Z,-424,584,-960
2024-11-12T18:43:13.848Z,-204,528,-980
2024-11-12T18:43:13.863Z,-60,460,-988
2024-11-12T18:43:13.879Z,-44,416,-1004
2024-11-12T18:43:13.908Z,-40,380,-976
2024-11-12T18:43:13.923Z,76,308,-976
2024-11-12T18:43:13.938Z,148,268,-984
2024-11-12T18:43:13.970Z,172,240,-1000
2024-11-12T18:43:13.983Z,116,248,-1016
2024-11-12T18:43:13.999Z,136,256,-1024
2024-11-12T18:43:14.030Z,92,296,-1008
2024-11-12T18:43:14.044Z,80,308,-996
2024-11-12T18:43:14.076Z,76,316,-1036
2024-11-12T18:43:14.088Z,-4,340,-980
2024-11-12T18:43:14.103Z,4,328,-1000
2024-11-12T18:43:14.133Z,4,328,-1008
2024-11-12T18:43:14.148Z,-12,320,-980
2024-11-12T18:43:14.163Z,16,320,-996
2024-11-12T18:43:14.193Z,-12,316,-976
2024-11-12T18:43:14.219Z,16,320,-972
2024-11-12T18:43:14.222Z,36,308,-984
2024-11-12T18:43:14.253Z,44,316,-980
2024-11-12T18:43:14.268Z,52,300,-992
2024-11-12T18:43:14.284Z,68,296,-1000
2024-11-12T18:43:14.314Z,44,300,-988
2024-11-12T18:43:14.335Z,44,296,-1000
2024-11-12T18:43:14.343Z,32,316,-988
2024-11-12T18:43:14.373Z,28,324,-992
2024-11-12T18:43:14.388Z,16,324,-984
2024-11-12T18:43:14.418Z,12,324,-996
2024-11-12T18:43:14.433Z,4,328,-992
2024-11-12T18:43:14.448Z,-4,328,-980
2024-11-12T18:43:14.479Z,0,328,-984
2024-11-12T18:43:14.493Z,4,316,-992
2024-11-12T18:43:14.508Z,-8,328,-996
2024-11-12T18:43:14.538Z,4,332,-1000
2024-11-12T18:43:14.553Z,16,332,-1004
2024-11-12T18:43:14.568Z,-24,324,-984
2024-11-12T18:43:14.598Z,8,320,-984
