Time,X,Y,Z
2024-11-12T18:46:58.859Z,68,316,-976
2024-11-12T18:46:58.873Z,52,308,-984
2024-11-12T18:46:58.904Z,56,320,-996
2024-11-12T18:46:58.918Z,52,332,-1016
2024-11-12T18:46:58.934Z,44,328,-1008
2024-11-12T18:46:58.964Z,40,312,-1044
2024-11-12T18:46:58.979Z,80,316,-1036
2024-11-12T18:46:58.994Z,56,320,-1048
2024-11-12T18:46:59.024Z,44,320,-1068
2024-11-12T18:46:59.039Z,72,340,-1028
2024-11-12T18:46:59.054Z,60,352,-920
2024-11-12T18:46:59.084Z,44,392,-792
2024-11-12T18:46:59.100Z,-180,504,-240
2024-11-12T18:46:59.158Z,-492,548,216
2024-11-12T18:46:59.176Z,-344,380,84
2024-11-12T18:46:59.177Z,-20,72,-508
2024-11-12T18:46:59.195Z,112,-240,-1008
2024-11-12T18:46:59.204Z,256,-440,-1636
2024-11-12T18:46:59.219Z,296,-516,-2040
2024-11-12T18:46:59.249Z,492,-460,-1936
2024-11-12T18:46:59.264Z,540,-296,-1648
2024-11-12T18:46:59.279Z,280,-24,-976
2024-11-12T18:46:59.309Z,124,-104,-712
2024-11-12T18:46:59.324Z,-104,-48,-544
2024-11-12T18:46:59.339Z,-28,-16,-800
2024-11-12T18:46:59.369Z,-56,-80,-848
2024-11-12T18:46:59.384Z,-24,-152,-1056
2024-11-12T18:46:59.399Z,52,-268,-1304
2024-11-12T18:46:59.429Z,0,-336,-1396
2024-11-12T18:46:59.444Z,0,-308,-1308
2024-11-12T18:46:59.459Z,-52,-264,-1144
2024-11-12T18:46:59.489Z,0,-208,-1008
2024-11-12T18:46:59.504Z,-48,-184,-848
2024-11-12T18:46:59.534Z,28,-184,-972
2024-11-12T18:46:59.549Z,8,-188,-896
2024-11-12T18:46:59.564Z,0,-220,-1000
2024-11-12T18:46:59.594Z,44,-232,-1124
2024-11-12T18:46:59.609Z,-16,-228,-1016
2024-11-12T18:46:59.624Z,12,-216,-1076
2024-11-12T18:46:59.654Z,12,-216,-1044
2024-11-12T18:46:59.672Z,-4,-212,-944
2024-11-12T18:46:59.686Z,-8,-204,-992
2024-11-12T18:46:59.714Z,32,-228,-1052
2024-11-12T18:46:59.729Z,-12,-220,-1036
2024-11-12T18:46:59.743Z,32,-232,-1068
2024-11-12T18:46:59.775Z,20,-216,-1012
2024-11-12T18:46:59.789Z,24,-208,-976
2024-11-12T18:46:59.804Z,16,-200,-1020
2024-11-12T18:46:59.834Z,-36,-200,-988
2024-11-12T18:46:59.849Z,-40,-192,-1012
2024-11-12T18:46:59.887Z,-4,-208,-996
2024-11-12T18:46:59.894Z,-8,-204,-1024
2024-11-12T18:46:59.909Z,12,-212,-1044
2024-11-12T18:46:59.939Z,-8,-204,-996
2024-11-12T18:46:59.954Z,28,-212,-1044
2024-11-12T18:46:59.968Z,-24,-208,-1020
2024-11-12T18:47:00.000Z,12,-200,-1008
2024-11-12T18:47:00.014Z,-8,-200,-1024
2024-11-12T18:47:00.029Z,-32,-188,-976
2024-11-12T18:47:00.059Z,-4,-188,-1012
