Time,X,Y,Z
2024-11-03T01:00:14.524Z,28,244,-1040
2024-11-03T01:00:14.539Z,48,284,-1008
2024-11-03T01:00:14.554Z,28,280,-1016
2024-11-03T01:00:14.584Z,12,232,-1024
2024-11-03T01:00:14.599Z,24,240,-1028
2024-11-03T01:00:14.614Z,24,272,-1056
2024-11-03T01:00:14.645Z,20,260,-1044
2024-11-03T01:00:14.659Z,24,280,-1008
2024-11-03T01:00:14.674Z,40,300,-1000
2024-11-03T01:00:14.704Z,24,312,-1052
2024-11-03T01:00:14.719Z,52,288,-1096
2024-11-03T01:00:14.749Z,16,272,-1024
2024-11-03T01:00:14.816Z,28,272,-948
2024-11-03T01:00:14.816Z,24,292,-888
2024-11-03T01:00:14.823Z,36,308,-936
2024-11-03T01:00:14.824Z,36,304,-944
2024-11-03T01:00:14.839Z,28,260,-944
2024-11-03T01:00:14.869Z,4,212,-796
2024-11-03T01:00:14.884Z,64,220,-400
2024-11-03T01:00:14.899Z,440,104,308
2024-11-03T01:00:14.929Z,680,-220,412
2024-11-03T01:00:14.945Z,288,-1400,-252
2024-11-03T01:00:14.959Z,-8,-1684,-644
2024-11-03T01:00:14.989Z,632,-1712,-2040
2024-11-03T01:00:15.004Z,436,-900,-2040
2024-11-03T01:00:15.029Z,724,-528,-1568
2024-11-03T01:00:15.049Z,508,-360,384
2024-11-03T01:00:15.064Z,296,-120,524
2024-11-03T01:00:15.094Z,352,-480,-560
2024-11-03T01:00:15.112Z,284,-604,-1400
2024-11-03T01:00:15.124Z,104,-872,-1736
2024-11-03T01:00:15.154Z,128,-600,-1172
2024-11-03T01:00:15.169Z,192,-572,-624
2024-11-03T01:00:15.184Z,224,-408,-548
2024-11-03T01:00:15.216Z,184,-608,-932
2024-11-03T01:00:15.233Z,164,-624,-1176
2024-11-03T01:00:15.250Z,204,-604,-936
2024-11-03T01:00:15.274Z,192,-492,-756
2024-11-03T01:00:15.289Z,184,-592,-768
2024-11-03T01:00:15.304Z,200,-544,-864
2024-11-03T01:00:15.334Z,160,-716,-928
2024-11-03T01:00:15.350Z,168,-652,-868
2024-11-03T01:00:15.381Z,180,-648,-820
2024-11-03T01:00:15.401Z,188,-652,-840
2024-11-03T01:00:15.409Z,172,-608,-840
2024-11-03T01:00:15.439Z,156,-640,-896
2024-11-03T01:00:15.454Z,196,-536,-860
2024-11-03T01:00:15.469Z,232,-584,-816
2024-11-03T01:00:15.500Z,148,-664,-780
2024-11-03T01:00:15.514Z,176,-604,-868
2024-11-03T01:00:15.539Z,216,-552,-908
2024-11-03T01:00:15.559Z,212,-544,-908
2024-11-03T01:00:15.574Z,200,-520,-828
2024-11-03T01:00:15.589Z,240,-548,-884
