Time,X,Y,Z
2024-11-03T21:31:26.016Z,256,276,-760
2024-11-03T21:31:26.026Z,788,120,-788
2024-11-03T21:31:26.040Z,1316,-116,-516
2024-11-03T21:31:26.070Z,1760,-236,-184
2024-11-03T21:31:26.085Z,1824,-244,-608
2024-11-03T21:31:26.100Z,1408,-108,-560
2024-11-03T21:31:26.130Z,440,-20,-1176
2024-11-03T21:31:26.145Z,-1128,740,-1536
2024-11-03T21:31:26.160Z,-2040,1076,-1768
2024-11-03T21:31:26.190Z,-1740,1032,-1480
2024-11-03T21:31:26.205Z,-948,604,-832
2024-11-03T21:31:26.220Z,60,-24,-644
2024-11-03T21:31:26.250Z,1524,-520,-868
2024-11-03T21:31:26.265Z,2040,-788,-1056
2024-11-03T21:31:26.280Z,2040,-936,40
2024-11-03T21:31:26.310Z,2040,-632,-420
2024-11-03T21:31:26.325Z,728,-248,-704
2024-11-03T21:31:26.340Z,-808,608,-1284
2024-11-03T21:31:26.370Z,-2040,1372,-1744
2024-11-03T21:31:26.400Z,-2040,1532,-1512
2024-11-03T21:31:26.415Z,-1520,1220,-1124
2024-11-03T21:31:26.431Z,-804,628,-708
2024-11-03T21:31:26.461Z,260,-80,-772
2024-11-03T21:31:26.476Z,1744,-724,-808
2024-11-03T21:31:26.491Z,2040,-1004,-616
2024-11-03T21:31:26.521Z,2040,-1012,-280
2024-11-03T21:31:26.538Z,1836,-644,-672
2024-11-03T21:31:26.550Z,244,220,-1000
2024-11-03T21:31:26.581Z,-1692,1136,-1484
2024-11-03T21:31:26.596Z,-2040,1500,-1552
2024-11-03T21:31:26.611Z,-1876,1380,-1120
2024-11-03T21:31:26.641Z,-880,784,-632
2024-11-03T21:31:26.656Z,424,-272,-528
2024-11-03T21:31:26.670Z,2040,-580,-800
2024-11-03T21:31:26.701Z,2040,-684,-340
2024-11-03T21:31:26.716Z,2040,-788,-460
2024-11-03T21:31:26.731Z,1184,-476,-852
2024-11-03T21:31:26.761Z,20,260,-1156
2024-11-03T21:31:26.776Z,-1464,1100,-1424
2024-11-03T21:31:26.791Z,-2040,1324,-1524
2024-11-03T21:31:26.821Z,-1764,1236,-912
2024-11-03T21:31:26.836Z,-888,796,-604
2024-11-03T21:31:26.851Z,104,-48,-528
2024-11-03T21:31:26.881Z,1436,-320,-1048
2024-11-03T21:31:26.896Z,2040,-420,-812
2024-11-03T21:31:26.915Z,1772,-260,-276
2024-11-03T21:31:26.941Z,1312,-472,-288
2024-11-03T21:31:26.956Z,640,168,-796
2024-11-03T21:31:26.971Z,24,420,-1048
2024-11-03T21:31:27.001Z,-348,748,-1140
2024-11-03T21:31:27.031Z,-408,680,-1268
2024-11-03T21:31:27.046Z,-148,340,-516
2024-11-03T21:31:27.062Z,84,508,-988
2024-11-03T21:31:27.091Z,428,404,-1032
2024-11-03T21:31:27.107Z,596,308,-880
2024-11-03T21:31:27.120Z,564,316,-744
2024-11-03T21:31:27.150Z,624,252,-876
2024-11-03T21:31:27.166Z,580,292,-924
2024-11-03T21:31:27.190Z,480,320,-1020
2024-11-03T21:31:27.221Z,460,356,-1080
2024-11-03T21:31:27.232Z,380,360,-980
2024-11-03T21:31:27.240Z,376,368,-924
2024-11-03T21:31:27.271Z,328,380,-868
2024-11-03T21:31:27.285Z,284,356,-860
2024-11-03T21:31:27.301Z,412,316,-916
2024-11-03T21:31:27.333Z,576,252,-904
2024-11-03T21:31:27.349Z,648,208,-796
2024-11-03T21:31:27.362Z,584,200,-716
2024-11-03T21:31:27.391Z,536,284,-824
2024-11-03T21:31:27.405Z,308,416,-944
2024-11-03T21:31:27.421Z,36,484,-1020
2024-11-03T21:31:27.455Z,-68,496,-1008
2024-11-03T21:31:27.465Z,108,440,-948
2024-11-03T21:31:27.482Z,360,292,-972
2024-11-03T21:31:27.511Z,680,212,-988
2024-11-03T21:31:27.526Z,728,160,-824
2024-11-03T21:31:27.540Z,644,152,-772
2024-11-03T21:31:27.571Z,544,212,-804
2024-11-03T21:31:27.586Z,428,268,-852
2024-11-03T21:31:27.616Z,340,308,-880
2024-11-03T21:31:27.646Z,300,324,-888
2024-11-03T21:31:27.661Z,348,296,-932
2024-11-03T21:31:27.676Z,424,268,-988
2024-11-03T21:31:27.691Z,448,236,-948
